prefecture,city,district,number,address,name,lat,long,note
千葉県,浦安市,千葉5区,1_1,堀江4-34-6,堀江認定こども園,35.65937,139.8905585,
千葉県,浦安市,千葉5区,1_2,堀江3-26,富士見チビッコ広場B,35.65835,139.8926527,
千葉県,浦安市,千葉5区,1_3,堀江4-2,うしお街区公園,35.6625326,139.8894513,
千葉県,浦安市,千葉5区,1_4,堀江3-26,富士見チビッコ広場A,35.65835,139.8926527,
千葉県,浦安市,千葉5区,1_5,堀江4-28-25,堀江第２排水機場前,35.6581732,139.888721,
千葉県,浦安市,千葉5区,1_6,堀江4-24-22,五丁歩排水機場,35.6601526,139.8881454,
千葉県,浦安市,千葉5区,1_7,堀江3-11,さくら広場,35.6604654,139.8941735,
千葉県,浦安市,千葉5区,2_1,堀江2-1,江川児童公園,35.6591243,139.8965747,
千葉県,浦安市,千葉5区,2_2,堀江5-4-1,南小学校正門横,35.6544838,139.8913611,
千葉県,浦安市,千葉5区,2_3,堀江5-4-1,南小学校体育館前,35.6544838,139.8913611,
千葉県,浦安市,千葉5区,2_4,堀江2-29-15地先,岡崎金物反対側植込,35.6565429,139.8944036,
千葉県,浦安市,千葉5区,2_5,堀江5-2-38地先,南小入口バス停前,35.6560360,139.8928513,
千葉県,浦安市,千葉5区,2_6,堀江5-4-1,みなみ認定こども園,35.6544838,139.8913611,
千葉県,浦安市,千葉5区,2_7,堀江5-24-19,堀江ドックなかよし公園,35.6578471,139.889050,
千葉県,浦安市,千葉5区,3_1,堀江6-15-18地先,しおかぜ緑道植込Ａ,35.6526042,139.8942335,
千葉県,浦安市,千葉5区,3_2,堀江1-34-34地先,新浦安整形外科前植込,35.6567969,139.8954958,
千葉県,浦安市,千葉5区,3_3,堀江1-11-12地先,しおかぜ緑道植込Ｂ,35.6543,139.89693,
千葉県,浦安市,千葉5区,3_4,堀江1-15,堀江旭第２街区公園,35.6553403,139.8975353,
千葉県,浦安市,千葉5区,3_5,堀江1-24-10,堀江一丁目自治会集会所前植込,35.6553848,139.8962824,
千葉県,浦安市,千葉5区,3_6,堀江6-3地先,防災無線スピーカー横,35.6544793,139.8957370,
千葉県,浦安市,千葉5区,3_7,堀江6-10-33地先,しおかぜ緑道植込Ｃ,35.6533784,139.8952399,
千葉県,浦安市,千葉5区,4_1,猫実1-2,市役所前バス停前,35.6546086,139.902056,
千葉県,浦安市,千葉5区,4_2,猫実1-9,猫実東児童公園,35.65689,139.901,
千葉県,浦安市,千葉5区,4_3,猫実1-11-1,東小学校校庭前,35.6564389,139.9024803,
千葉県,浦安市,千葉5区,4_4,猫実2-20-33,猫実自治会集会,35.65985,139.89966,
千葉県,浦安市,千葉5区,4_5,猫実1-2-5,健康センター・郷土博物館バス停前,35.6548253,139.9005999,
千葉県,浦安市,千葉5区,4_6,猫実1-21-26横,レストランココス横植込,35.6594123,139.9028996,
千葉県,浦安市,千葉5区,4_7,猫実1-6,猫実一丁目１４７５番１２,35.6562742,139.8996965,
千葉県,浦安市,千葉5区,5_1,猫実4-18-1,中央公民館,35.6634964,139.8931917,
千葉県,浦安市,千葉5区,5_2,猫実4-18-15,第13自転車駐車場,35.6640136,139.8928026,
千葉県,浦安市,千葉5区,5_3,猫実5-15,第７自転車駐車場,35.6649512,139.8906518,
千葉県,浦安市,千葉5区,5_4,猫実4-6-12,若草認定こども園,35.6639338,139.8948538,
千葉県,浦安市,千葉5区,5_5,猫実4-9,浦安小学校,35.6635865,139.8942535,
千葉県,浦安市,千葉5区,5_6,猫実4-15-19,猫実四丁目排水機場,35.6625218,139.8922825,
千葉県,浦安市,千葉5区,5_7,猫実4-16,若草街区公園,35.6629479,139.8926527,
千葉県,浦安市,千葉5区,6_1,当代島2-1,たんぽぽ子ども遊園,35.668,139.89323,
千葉県,浦安市,千葉5区,6_2,当代島1-22-12,当代島一丁目住宅地,35.6672034,139.8882175,
千葉県,浦安市,千葉5区,6_3,当代島2-23,大川端児童公園,35.6699532,139.887954,
