prefecture,city,district,number,address,name,lat,long,note
千葉県,市川市,千葉5区,64-8,末広1丁目4東沖公園,末広1丁目4東沖公園,35.685111,139.9184454,
千葉県,市川市,千葉5区,64-9,行徳駅前3丁目4南沖公園／北側,行徳駅前3丁目4南沖公園／北側,35.6812415,139.9189963,
千葉県,市川市,千葉5区,65-1,新浜1丁目26-1南新浜小学校／正門,新浜1丁目26-1南新浜小学校／正門,35.6745141,139.9164288,
千葉県,市川市,千葉5区,65-2,新浜1丁目4西浜公園,新浜1丁目4西浜公園,35.6763142,139.9176606,
千葉県,市川市,千葉5区,65-3,新浜1丁目9新浜1丁目（B）児童遊園地,新浜1丁目9新浜1丁目（B）児童遊園地,35.6776382,139.9190698,地図と照合修正
千葉県,市川市,千葉5区,65-4,日之出22-1ソフトタウン行徳B棟公園,日之出22-1ソフトタウン行徳B棟公園,35.6749314,139.9235703,
千葉県,市川市,千葉5区,65-5,入船9東浜公園,入船9東浜公園,35.6784411,139.9212332,
千葉県,市川市,千葉5区,65-6,福栄4丁目14福栄公園,福栄4丁目14福栄公園,35.6741705,139.9141814,確認
千葉県,市川市,千葉5区,65-7,福栄4丁目21白鷺公園,福栄4丁目21白鷺公園,35.6699101,139.9148422,
千葉県,市川市,千葉5区,65-8,福栄4丁目29千鳥公園,福栄4丁目29千鳥公園,35.6677326,139.9144671,
千葉県,市川市,千葉5区,65-9,日之出2南浜公園,日之出2南浜公園,35.6781343,139.9240167,
千葉県,市川市,千葉5区,66-1,行徳駅前4丁目5-1新浜小学校,行徳駅前4丁目5-1新浜小学校,35.6800066,139.9162675,
千葉県,市川市,千葉5区,66-2,行徳駅前4丁目5-2新浜幼稚園及び新浜小学校南側,行徳駅前4丁目5-2新浜幼稚園及び新浜小学校南側,35.6797393,139.9169346,
千葉県,市川市,千葉5区,66-3,湊新田2丁目4駅前公園／南側,湊新田2丁目4駅前公園／南側,35.6793678,139.9134683,
千葉県,市川市,千葉5区,66-4,湊新田2丁目4駅前公園／東側,湊新田2丁目4駅前公園／東側,35.6793678,139.9134683,
千葉県,市川市,千葉5区,66-5,湊新田2丁目4駅前公園／北側,湊新田2丁目4駅前公園／北側,35.6793678,139.9134683,
千葉県,市川市,千葉5区,66-6,行徳駅前2丁目24行徳第2駐輪場／南側,行徳駅前2丁目24行徳第2駐輪場／南側,35.681681,139.9131709,
千葉県,市川市,千葉5区,66-7,行徳駅前2丁目24行徳第2駐輪場／北側,行徳駅前2丁目24行徳第2駐輪場／北側,35.681681,139.9131709,
千葉県,市川市,千葉5区,66-8,湊新田1丁目11胡録公園,湊新田1丁目11胡録公園,35.6812335,139.9093713,
千葉県,市川市,千葉5区,66-9,行徳駅前4丁目4東根公園,行徳駅前4丁目4東根公園,35.6789005,139.9169402,
千葉県,市川市,千葉5区,67-1,押切6-6押切自治会館,押切6-6押切自治会館,35.6856115,139.9123253,
千葉県,市川市,千葉5区,67-2,押切6押切稲荷神社,押切6押切稲荷神社,35.6857421,139.9121665,
千葉県,市川市,千葉5区,67-3,押切18押切公園/北側,押切18押切公園/北側,35.6862388,139.9151076,
千葉県,市川市,千葉5区,67-4,押切18押切公園/西側,押切18押切公園/西側,35.6862388,139.9151076,
千葉県,市川市,千葉5区,67-5,湊新田1丁目1-3ニューグランベール/北側,湊新田1丁目1-3ニューグランベール/北側,35.6828118,139.9095832,
千葉県,市川市,千葉5区,67-6,湊新田1丁目1-3ニューグランベール/南側,湊新田1丁目1-3ニューグランベール/南側,35.6828118,139.9095832,
千葉県,市川市,千葉5区,67-7,押切5押切ポンプ場,押切5押切ポンプ場,35.6869825,139.9111323,
千葉県,市川市,千葉5区,68-1,欠真間1丁目6-38南行徳小学校/西側,欠真間1丁目6-38南行徳小学校/西側,35.68049999999999,139.90145,
千葉県,市川市,千葉5区,68-2,欠真間1丁目6-38南行徳小学校/南側,欠真間1丁目6-38南行徳小学校/南側,35.68049999999999,139.90145,
