prefecture,city,district,number,address,name,lat,long,note
京都府,京都市,京都2区,左京区-16-2,左京区下鴨北茶ノ木町13番地,茶ノ木原公園,35.054244,135.7719447,
京都府,京都市,京都2区,左京区-16-3,左京区下鴨南野々神町1番地,京都ノートルダム女子大学(東側南),35.0506274,135.7715229,
京都府,京都市,京都2区,左京区-16-4,左京区下鴨北野々神町26番地,北山ふれあいセンター(南側),35.0520226,135.7719447,
京都府,京都市,京都2区,左京区-16-5,左京区下鴨半木町1番地10,京都府職員研修・研究支援センター(南側),35.0459685,135.7669852,
京都府,京都市,京都2区,左京区-16-6,左京区下鴨萩ケ垣内町20番地,萩公園(東南角),35.0490117,135.7691649,
京都府,京都市,京都2区,左京区-16-7,左京区下鴨半木町,左京土木みどり事務所管理地(京都府立大学東側),35.0489103,135.7645385,
京都府,京都市,京都2区,左京区-16-8,左京区下鴨東岸本町,左京土木みどり事務所管理地(泉川東岸),35.0467137,135.7749076,
京都府,京都市,京都2区,左京区-16-9,左京区下鴨北野々神町26番地,北山ふれあいセンター(西側),35.0520226,135.7719447,
京都府,京都市,京都2区,左京区-17-1,左京区松ヶ崎久土町1番地,上下水道局松ヶ崎浄水場(南門西側),35.0477539,135.7815963,
京都府,京都市,京都2区,左京区-17-2,左京区松ヶ崎堂ノ上町7番地の2,左京区役所,35.0487576,135.7784326,
京都府,京都市,京都2区,左京区-17-3,左京区松ヶ崎小竹藪町24番地19,小竹藪公園(南側),35.049536,135.7855952,
京都府,京都市,京都2区,左京区-17-4,左京区松ヶ崎久土町1番地,上下水道局松ヶ崎浄水場(西側),35.0477539,135.7815963,
京都府,京都市,京都2区,左京区-17-5,左京区松ヶ崎久土町1番地,上下水道局松ヶ崎浄水場(南西角),35.0477539,135.7815963,
京都府,京都市,京都2区,左京区-17-6,左京区松ヶ崎久土町1番地,上下水道局松ヶ崎浄水場(東側),35.0477539,135.7815963,
京都府,京都市,京都2区,左京区-17-7,左京区松ヶ崎正田町,京都工芸繊維大学(松ケ崎キャンパス西部敷地南側),35.0486368,135.7830563,
京都府,京都市,京都2区,左京区-18-1,左京区松ヶ崎河原田町4番地の24,河原田公園(東南角),35.0528152,135.7889978,
京都府,京都市,京都2区,左京区-18-2,左京区松ヶ崎河原田町,左京土木みどり事務所管理地(松ヶ崎河原田町15番地先),35.0519101,135.7883908,
京都府,京都市,京都2区,左京区-18-3,左京区松ヶ崎芝本町,宝が池公園(西側),35.0517253,135.7737224,
京都府,京都市,京都2区,左京区-18-4,左京区松ヶ崎堀町40番地,松ケ崎小学校(東側),35.05316680000001,135.7821149,
京都府,京都市,京都2区,左京区-18-5,左京区松ヶ崎壱町田町,左京土木みどり事務所管理地(松ヶ崎海尻町バス停付近),35.0511177,135.7784632,
京都府,京都市,京都2区,左京区-18-6,左京区松ヶ崎橋上町,京都工芸繊維大学(松ケ崎キャンパス西部敷地東側),35.04967,135.7837972,
京都府,京都市,京都2区,左京区-18-7,左京区松ヶ崎呼返町47番地,松賀茂公園(南側),35.0499341,135.7748866,
京都府,京都市,京都2区,左京区-19-1,左京区一乗寺塚本町42番地,塚本公園(西側),35.0385581,135.7897708,
京都府,京都市,京都2区,左京区-19-2,左京区一乗寺御祭田町2番地,修学院中学校(北側),35.0423754,135.7882194,
京都府,京都市,京都2区,左京区-19-3,左京区一乗寺御祭田町2番地,修学院中学校(東側),35.0423754,135.7882194,
京都府,京都市,京都2区,左京区-19-4,左京区一乗寺御祭田町2番地,修学院中学校(西側),35.0423754,135.7882194,
京都府,京都市,京都2区,左京区-19-5,左京区一乗寺地蔵本町27番地,地蔵本公園(西側),35.0417912,135.7840102,
京都府,京都市,京都2区,左京区-19-6,左京区一乗寺築田町72番地,瓜生山学園駐車場(東側),35.0394256,135.7909656,
京都府,京都市,京都2区,左京区-19-7,左京区一乗寺野田町19番地,野田公園(南西角),35.0412763,135.7927392,
京都府,京都市,京都2区,左京区-19-8,左京区一乗寺塚本町42番地,塚本公園(南側),35.0385581,135.7897708,
京都府,京都市,京都2区,左京区-19-9,左京区一乗寺野田町19番地,野田公園(北東),35.0412763,135.7927392,
京都府,京都市,京都2区,左京区-20-1,左京区一乗寺釈迦堂町1番地,八大神社(南側),35.0444421,135.7941372,
京都府,京都市,京都2区,左京区-20-2,左京区一乗寺西浦畑町19番地,西浦畑公園(東側),35.046502,135.7938741,
京都府,京都市,京都2区,左京区-20-3,左京区一乗寺松田町170番地,一乗寺ひいらぎ公園(東側),35.0473819,135.7897245,
京都府,京都市,京都2区,左京区-20-4,左京区一乗寺宮ノ東町54番地,辻公園(東側),35.0428637,135.7909064,
京都府,京都市,京都2区,左京区-20-5,左京区一乗寺里ノ西町35番地,修学院第二小学校(西側),35.0450417,135.788705,
京都府,京都市,京都2区,左京区-20-6,左京区一乗寺里ノ西町35番地,修学院第二小学校(北側),35.0450417,135.788705,
京都府,京都市,京都2区,左京区-20-7,左京区一乗寺東閉川原町1番地,閉川原公園(西側),35.0473307,135.7880944,
京都府,京都市,京都2区,左京区-20-8,左京区一乗寺高槻町2番地,高槻公園(東側),35.0450821,135.7854364,
京都府,京都市,京都2区,左京区-21-1,左京区山端川岸町3番地,高岡弘美氏方駐車場,35.05455480000001,135.7910551,
京都府,京都市,京都2区,左京区-21-2,左京区山端橋ノ本町1番地,山端公園(南側),35.0514959,135.7912805,
京都府,京都市,京都2区,左京区-21-3,左京区修学院犬塚町30番地1,修学院保育園,35.0506596,135.7933112,
京都府,京都市,京都2区,左京区-21-4,左京区修学院沖殿町1番地,修学院小学校(南側),35.0524587,135.7936081,
京都府,京都市,京都2区,左京区-21-5,左京区修学院犬塚町,左京土木みどり事務所管理地(白川通東側),35.0515016,135.7938741,
京都府,京都市,京都2区,左京区-21-6,左京区山端柳ヶ坪町18番地,京都市修学院老人デイサービスセンター(北西側),35.0495267,135.7915419,
京都府,京都市,京都2区,左京区-21-7,左京区修学院檜峠町,桧峠公園(西側),35.0578166,135.8003955,
京都府,京都市,京都2区,左京区-21-8,左京区修学院沖殿町,左京土木みどり事務所管理地(修学院離宮道バス停付近),35.0526125,135.7938741,
京都府,京都市,京都2区,左京区-21-9,左京区山端柳ヶ坪町15番地5,叡山電鉄(株)叡山本線一乗寺5号踏切(東側北),35.048764,135.7903173,
京都府,京都市,京都2区,左京区-21-10,左京区修学院泉殿町3番地の1,修学院離宮道公園,35.0540426,135.7974642,
京都府,京都市,京都2区,左京区-22-1,左京区上高野池ノ内町12番地の39,池ノ内公園(東側),35.0650236,135.7935661,
京都府,京都市,京都2区,左京区-22-2,左京区上高野石田町101番地,鷺公園(北側),35.0615525,135.7891317,
京都府,京都市,京都2区,左京区-22-3,左京区上高野隣好町30番地,中川誠一氏方,35.06189730000001,135.7943064,
京都府,京都市,京都2区,左京区-22-4,左京区上高野鳥脇町3番地の11,鳥脇公園(東側),35.062212,135.7932099,
京都府,京都市,京都2区,左京区-22-5,左京区上高野畑町,宝幢寺参詣者専用駐車場(北側),35.0597807,135.7986169,
京都府,京都市,京都2区,左京区-22-6,左京区上高野東田町15番地3,東田公園(東側南),35.0613941,135.8033601,
京都府,京都市,京都2区,左京区-22-7,左京区上高野松田町8番地,上高野小学校(東側),35.0612924,135.7952742,
京都府,京都市,京都2区,左京区-22-8,左京区上高野石田町101番地,鷺公園(南側),35.0615525,135.7891317,
京都府,京都市,京都2区,左京区-23-1,左京区八瀬近衛町,左京土木みどり事務所管理地(八瀬甲賀小路バス停付近),35.0864388,135.8113655,
京都府,京都市,京都2区,左京区-23-2,左京区八瀬近衛町684番地,石川和弘氏所有地(九頭竜弁天前バス停付近),35.073599,135.8119846,
京都府,京都市,京都2区,左京区-23-3,左京区八瀬野瀬町,左京土木みどり事務所管理地(八瀬駅前バス停付近),35.06918,135.8149238,
京都府,京都市,京都2区,左京区-23-4,左京区八瀬野瀬町,左京土木みどり事務所管理地(八瀬甲賀渕バス停付近),35.06918,135.8149238,
京都府,京都市,京都2区,左京区-24-1,左京区八瀬花尻町49番地,ロイヤルガーデンテニスクラブ,35.1001675,135.8237408,
京都府,京都市,京都2区,左京区-24-2,左京区八瀬秋元町139番地2,秋元公園,35.0888691,135.8214636,
京都府,京都市,京都2区,左京区-24-3,左京区八瀬秋元町577番地,左京区役所八瀬出張所,35.0817393,135.818438,
京都府,京都市,京都2区,左京区-24-4,左京区八瀬秋元町323番地,八瀬小学校,35.0848527,135.8172107,
京都府,京都市,京都2区,左京区-24-5,左京区八瀬近衛町,京都中央農協岩倉支店契約駐車場,35.0864388,135.8113655,
京都府,京都市,京都2区,左京区-24-6,左京区八瀬近衛町354番地,近衛公園(西側),35.0796741,135.8181662,
京都府,京都市,京都2区,左京区-24-7,左京区八瀬近衛町,左京土木みどり事務所管理地(八瀬甲賀小路バス停付近),35.0864388,135.8113655,
京都府,京都市,京都2区,左京区-25-1,左京区岩倉中河原町67番地,岩倉中河原公園(南側),35.0709088,135.7804402,
京都府,京都市,京都2区,左京区-25-2,左京区岩倉忠在地町823番地,洛北中学校(西側北),35.0701861,135.7876313,
