prefecture,city,number,address,name,note,lat,long
長野県,長野市,,,茂菅バス停東・Ｋ様方ブロック塀,,36.6614581065897,138.163989666688
長野県,長野市,,,茂菅地区第１配水池北側フェンス,,36.665223605796,138.163663361582
長野県,長野市,,,裾花台遊園地道路沿いフェンス,,36.6573725130608,138.171773827748
長野県,長野市,,,夕陽ケ丘団地北遊園地南側道路沿い,,36.6625333563982,138.176417917729
長野県,長野市,,,加茂小学校グラウンド南フェンス,,36.6571277722312,138.176045356211
長野県,長野市,,,西部中学校正門西側フェンス,,36.6583814841842,138.174282055264
長野県,長野市,,,小鍋バス停西,,36.6644463543331,138.128300341999
長野県,長野市,,,信州大学教育学部グラウンド東側,,36.6579969169571,138.180286520134
長野県,長野市,,,往生地公園北入口左側フェンス,,36.6634059881606,138.182109422132
長野県,長野市,,,箱清水２丁目緑植栽帯,,36.6667030542402,138.187539818278
長野県,長野市,,,善光寺第一駐車場東側空き地道路沿い,,36.66308049684,138.18761515317
長野県,長野市,,,城山小学校正門左フェンス,,36.6599735934479,138.189006321125
長野県,長野市,,,城山公園噴水広場西側の植栽帯,,36.6619238921358,138.189823192608
長野県,長野市,,,上松バス停西・Ｕ様方南側フェンス,,36.6685796,138.19396715
長野県,長野市,,,城山公園立体駐車場前転落防止柵向かいのフェンス,,36.66403986,138.19277859
長野県,長野市,,,旧市営大門町駐車場東側,,36.6562507950302,138.187377473941
長野県,長野市,,,湯谷公会堂西側道路沿い,,36.6774904316079,138.198901038918
長野県,長野市,,,上松公会堂東側フェンス,,36.6704683954538,138.197860644898
長野県,長野市,,,湯谷小学校北側校門西,,36.6758087087398,138.202862761979
長野県,長野市,,,湯谷東公園北側フェンス沿い,,36.6780926254013,138.201696335155
長野県,長野市,,,上松東団地西南入口案内板付近,,36.6720912033719,138.201543474284
長野県,長野市,,,老人ホームあたご　西側道路沿い,,36.6715304771456,138.204165596331
長野県,長野市,,,檀田東遊園地西側フェンス沿い,,36.6750237067897,138.213483121984
長野県,長野市,,,秋葉神社西側玉垣,,36.6534087109271,138.190885024317
長野県,長野市,,,鍋屋田小学校グラウンド北側,,36.6503068013929,138.191364189424
長野県,長野市,,,長野市芸術館　北側植栽帯,,36.648795531774,138.195255027704
長野県,長野市,,,長野市緑町立体駐車場東側フェンス,,36.6494935797713,138.194160050482
長野県,長野市,,,市庁用車駐車場東側フェンス（南側入口横）,,36.6460889163056,138.195769640877
長野県,長野市,,,守田公園北側道路沿い,,36.6497745752553,138.200985421407
長野県,長野市,,,消防局鶴賀消防署東通り側生垣,,36.648093844814,138.198857302417
長野県,長野市,,,小林病院東　公園東側植栽帯,,36.6457839715712,138.191788389361
