prefecture,city,number,address,name,note,lat,long
福岡県,久留米市,,,白梅公園北側入口右側フェンス,,33.31159888,130.4984781
福岡県,久留米市,,,元市営山の内住宅東側のり面,,33.30059157,130.499151
福岡県,久留米市,,,大隈公園ゲートボール場南側入口右側,,33.30618597,130.4984073
福岡県,久留米市,,,ひまわり保育園南側フェンス,,33.3117623,130.4996213
福岡県,久留米市,,,久留米市西田体育館北側入口左側フェンス,,33.31023601,130.4921244
福岡県,久留米市,,,聖マリア病院職員駐車場入口右側フェンス,,33.30563615,130.5059354
福岡県,久留米市,,,寺山公園南側入口左側フェンス,,33.30480614,130.5061557
福岡県,久留米市,,,潮浸公園南側フェンス,,33.30520848,130.5069086
福岡県,久留米市,,,市営寺山団地No.1棟南側フェンス,,33.30379729,130.5068818
福岡県,久留米市,,,聖マリア病院前駅自転車駐輪場フェンス,,33.3017616,130.5094936
福岡県,久留米市,,,津福公園南東側芝生,,33.2962478,130.5073024
福岡県,久留米市,,,津福八幡宮南側フェンス,,33.30257047,130.5029725
福岡県,久留米市,,,（株）サカイ引越センター久留米支社 南側フェンス,,33.3167512,130.4959231
福岡県,久留米市,,,豆津橋バス停南側空き地ガードレール,,33.31456127,130.4899927
福岡県,久留米市,,,市営出島団地　市93-1.2No.5南側フェンス,,33.31470734,130.4923463
福岡県,久留米市,,,市営北崎住宅No.1南側フェンス,,33.31450299,130.4952666
福岡県,久留米市,,,出島地区集会所東側,,33.31515474,130.4921944
福岡県,久留米市,,,京町校区多目的広場南側フェンス,,33.31299685,130.4930093
福岡県,久留米市,,,こがケアアベニュー大石町東側フェンス,,33.3146899,130.4984794
福岡県,久留米市,,,JR久留米駅西口タクシー乗り場西側植込み,,33.3205819,130.5004864
福岡県,久留米市,,,京町第３公園東側入口右側フェンス,,33.32222853,130.4979973
福岡県,久留米市,,,ＪＲ高架下（縄手信号）,,33.31733284,130.501845
福岡県,久留米市,,,京隈公園東側入口右側,,33.32040129,130.499743
福岡県,久留米市,,,京町小学校北側　駐車場門右側フェンス,,33.32013376,130.4983394
福岡県,久留米市,,,京町フラワーガーデン植込み（水天宮入口信号）,,33.31756371,130.5001979
福岡県,久留米市,,,京町第１公園東側フェンス,,33.3207514,130.4972376
福岡県,久留米市,,,久留米工業高等専門学校東側正門入口左側フェンス,,33.3344598,130.5115514
福岡県,久留米市,,,西後畑公園西側入口左側,,33.33817472,130.5095262
福岡県,久留米市,,,南後畑公園東側（公園内向）,,33.3391452,130.5111678
