prefecture,city,number,address,name,note,lat,long
福岡県,大牟田市,1,,メルクス勝立店,,33.0153568,130.4672733
福岡県,大牟田市,2,,天の原小学校正門,,33.0092854,130.4677632
福岡県,大牟田市,3,,勝立団地第一公園,,33.0147659,130.4699698
福岡県,大牟田市,4,,萩尾町児童遊園地,,33.0059042,130.4678101
福岡県,大牟田市,5,,笹原町３丁目団地公園,,33.0104115,130.4695404
福岡県,大牟田市,6,,萩尾一丁目団地公園,,33.0092078,130.4660693
福岡県,大牟田市,7,,勝立地区公民館,,33.0132203,130.474875
福岡県,大牟田市,8,,ひばりヶ丘第一公園,,33.014474,130.4789456
福岡県,大牟田市,9,,masked,,33.015919,130.4832204
福岡県,大牟田市,10,,市営東谷団地９棟東側,,33.016538,130.4844207
福岡県,大牟田市,11,,玉川小学校正門,,33.0076943,130.4915163
福岡県,大牟田市,12,,善徳バス停,,33.0112903,130.4844782
福岡県,大牟田市,13,,トンネル口バス停,,33.0102986,130.501203
福岡県,大牟田市,14,,教楽来バス停西側,,33.0089471,130.5119564
福岡県,大牟田市,15,,檪野バス停,,33.0118406,130.4944093
福岡県,大牟田市,16,,旧上官小学校入口,,33.0253607,130.4520421
福岡県,大牟田市,17,,上官ロータリー,,33.0254196,130.4509338
福岡県,大牟田市,18,,旧延命中学校西側,,33.0205878,130.4427774
福岡県,大牟田市,19,,市立病院入口,,33.0242672,130.4470499
福岡県,大牟田市,20,,築町公園,,33.0347666,130.4481918
福岡県,大牟田市,21,,市役所北側入口横,,33.0305285,130.4461117
福岡県,大牟田市,22,,市役所来庁者駐車場,,33.0299241,130.4467554
福岡県,大牟田市,23,,大牟田中央小学校正門横,,33.0276373,130.4481642
福岡県,大牟田市,24,,（有）長崎屋 白川店向かい,,33.0455456,130.467168
福岡県,大牟田市,25,,鳥塚公園,,33.0408201,130.4621457
福岡県,大牟田市,26,,ビレッジハウス 白川,,33.0427427,130.4613977
福岡県,大牟田市,27,,鳥塚緑地,,33.0421109,130.4591177
福岡県,大牟田市,28,,上白川公民館,,33.0447437,130.4639782
福岡県,大牟田市,29,,白川小学校東門,,33.0441879,130.4604991
福岡県,大牟田市,30,,白川小学校正門,,33.0446511,130.4596911
福岡県,大牟田市,31,,ボウリング場向い側,,33.0386246,130.4515253
福岡県,大牟田市,32,,大黒町２交差点南側,,33.0436736,130.4476539
福岡県,大牟田市,33,,明治遊園北側,,33.0407085,130.4488817
福岡県,大牟田市,34,,三井化学（株）大牟田工場 北西側,,33.0370545,130.4559808
福岡県,大牟田市,35,,白光中学校正門,,33.0428583,130.4526489
福岡県,大牟田市,36,,城町公園,,33.043488,130.4442797
福岡県,大牟田市,37,,ゆめタウン大牟田バス停,,33.0367811,130.4523184
福岡県,大牟田市,38,,西鉄新栄町駅,,33.0383081,130.4493463
福岡県,大牟田市,39,,明治小学校南側,,33.0403809,130.4456845
福岡県,大牟田市,40,,明治小学校正門,,33.041965,130.4461607
福岡県,大牟田市,41,,健老町団地第一公園,,33.0465825,130.4413196
福岡県,大牟田市,42,,北磯公園,,33.0433223,130.4410715
福岡県,大牟田市,43,,明治町第一公園 ,,33.0394576,130.4454265
福岡県,大牟田市,44,,えるる,,33.0374862,130.4482006
福岡県,大牟田市,45,,緑地運動公園,,33.0358751,130.4335861
福岡県,大牟田市,46,,西浜田公園,,33.0348037,130.4345732
福岡県,大牟田市,47,,中友小学校西門横,,33.035045,130.4407705
福岡県,大牟田市,48,,大牟田川公園,,33.0377008,130.4448534
福岡県,大牟田市,49,,中友公園南東側,,33.0329754,130.4385634
福岡県,大牟田市,50,,masked,,33.0323663,130.4374646
福岡県,大牟田市,51,,三池海運（株）駐車場,,33.0356044,130.4422412
福岡県,大牟田市,52,,大牟田駅連絡橋,,33.0294199,130.4431691
福岡県,大牟田市,53,,大正町四ロータリー,,33.0304065,130.4406802
福岡県,大牟田市,54,,松原中学校南門,,33.0277321,130.4383967
福岡県,大牟田市,55,,大牟田職安東側,,33.0269568,130.438411
福岡県,大牟田市,56,,松原公園,,33.0296788,130.4385631
福岡県,大牟田市,57,,masked,,33.0313386,130.4340667
福岡県,大牟田市,58,,masked,,33.0267846,130.4342371
福岡県,大牟田市,59,,高取小学校南側,,33.0306295,130.4824641
福岡県,大牟田市,60,,コミュニティ消防センター歴木,,33.0352273,130.4749749
福岡県,大牟田市,61,,歴木平野山団地公園,,33.0369064,130.4787792
福岡県,大牟田市,62,,高取小学校正門,,33.031856,130.4834357
福岡県,大牟田市,63,,南井空公園,,33.035174,130.4808781
福岡県,大牟田市,64,,masked,,33.0334694,130.4850879
福岡県,大牟田市,65,,masked,,33.035209,130.473456
福岡県,大牟田市,66,,諏訪公園,,33.0253577,130.4307117
福岡県,大牟田市,67,,天領小学校西門,,33.0163485,130.4336444
福岡県,大牟田市,68,,千代町公園,,33.0232277,130.4331702
福岡県,大牟田市,69,,masked,,33.0175412,130.4404693
福岡県,大牟田市,70,,天領小学校正門,,33.0169959,130.4345826
福岡県,大牟田市,71,,天領公園,,33.014644,130.4346745
福岡県,大牟田市,72,,イオンモール大牟田バス停,,33.0312551,130.4280767
福岡県,大牟田市,73,,西鉄倉永駅,,33.0724906,130.4640005
福岡県,大牟田市,74,,倉永小学校正門前,,33.0798253,130.4608647
福岡県,大牟田市,75,,グッデイ 倉永店県道側北50ｍ,,33.0866339,130.4607021
福岡県,大牟田市,76,,西鉄渡瀬駅,,33.0873361,130.4587337
福岡県,大牟田市,77,,元村東交差点,,33.0659383,130.4710737
福岡県,大牟田市,78,,亀崎交差点南西側,,33.0789289,130.4760298
福岡県,大牟田市,79,,ありあけ新世高校,,33.0736408,130.4682654
福岡県,大牟田市,80,,JR吉野駅入口,,33.0761303,130.4664118
福岡県,大牟田市,81,,吉野消防出張所,,33.0647562,130.4806747
福岡県,大牟田市,82,,masked,,33.072707,130.4817771
福岡県,大牟田市,83,,吉野・原団地公園,,33.0755743,130.4728608
福岡県,大牟田市,84,,国立病院機構 大牟田病院,,33.0725557,130.4715162
福岡県,大牟田市,85,,怒縄田バス停,,33.0762826,130.4822196
福岡県,大牟田市,86,,吉野小学校正門,,33.073179,130.4840356
福岡県,大牟田市,87,,masked,,33.0737766,130.4791174
福岡県,大牟田市,88,,原の前公園（たちばな丘公園）,,33.071299,130.4782024
福岡県,大牟田市,89,,橘交差点バス停,,33.0678037,130.4786456
福岡県,大牟田市,90,,堺酒店,,33.0701641,130.4958273
福岡県,大牟田市,91,,新大牟田駅,,33.070764,130.488027
福岡県,大牟田市,92,,岩本新町公園,,33.0708815,130.4897814
福岡県,大牟田市,93,,芝尾バス停,,33.072453,130.4968518
福岡県,大牟田市,94,,上内小学校,,33.074224,130.5038561
福岡県,大牟田市,95,,高田バス停,,33.0714227,130.49363
福岡県,大牟田市,96,,寺公民館,,33.0749734,130.5082561
福岡県,大牟田市,97,,中尾バス停南側,,33.07544,130.5290941
福岡県,大牟田市,98,,リフレスおおむた,,33.0740216,130.5345631
福岡県,大牟田市,99,,四ケ湯谷,,33.0834372,130.5401244
福岡県,大牟田市,100,,四箇配水池,,33.0757309,130.5198945
福岡県,大牟田市,101,,（有）日栄工業入口（川床）,,33.0704271,130.5321743
福岡県,大牟田市,102,,道の駅「おおむた」,,33.0725747,130.5320298
福岡県,大牟田市,103,,唐船西交差点,,33.0566912,130.4435447
福岡県,大牟田市,104,,手鎌小学校東門,,33.0590762,130.4483945
福岡県,大牟田市,105,,手鎌小学校正門,,33.0593301,130.4476261
福岡県,大牟田市,106,,コミュニティ消防センター（深倉）,,33.0639195,130.4422024
福岡県,大牟田市,107,,黒崎団地第二公園,,33.0706277,130.436984
福岡県,大牟田市,108,,黒崎バス停,,33.0711294,130.4349191
福岡県,大牟田市,109,,深倉バス停前,,33.0626886,130.4423494
福岡県,大牟田市,110,,黒崎県住集会所,,33.0715635,130.4370465
福岡県,大牟田市,111,,グループホームファミーユ,,33.0064234,130.4611895
福岡県,大牟田市,112,,宮原坑駐車場,,33.0133543,130.4564288
福岡県,大牟田市,113,,合成町バス停,,33.0185866,130.4625369
福岡県,大牟田市,114,,宮原浄水場,,33.0175482,130.4603607
福岡県,大牟田市,115,,ありあけ浄水場,,33.0120548,130.4591169
福岡県,大牟田市,116,,大牟田特別支援学校,,33.0149138,130.4635115
福岡県,大牟田市,117,,宮原中学校正門,,33.0141783,130.4607591
福岡県,大牟田市,118,,三川ポンプ場,,33.0169221,130.430176
福岡県,大牟田市,119,,三川地区公民館,,33.0118204,130.4333603
福岡県,大牟田市,120,,上屋敷公園,,33.0135819,130.4315664
福岡県,大牟田市,121,,旧船津中学校グラウンド側,,33.0117085,130.4363403
福岡県,大牟田市,122,,旧船津中学校正門東,,33.0105508,130.4354854
福岡県,大牟田市,123,,八社公園,,33.0121188,130.4297627
福岡県,大牟田市,124,,ありあけクリニック,,33.0066664,130.4386531
福岡県,大牟田市,125,,みなと小学校正門,,33.0108141,130.4308613
福岡県,大牟田市,126,,みなと小学校東門,,33.0100575,130.4315677
福岡県,大牟田市,127,,介護老人福祉施設美さと横,,33.0085323,130.4364411
福岡県,大牟田市,128,,船津天満宮,,33.0070282,130.4354072
福岡県,大牟田市,129,,南船津町４丁目,,33.0058516,130.4359802
福岡県,大牟田市,130,,四ツ山バス停,,33.0053138,130.4283138
福岡県,大牟田市,131,,高砂公園,,33.0116979,130.4258172
福岡県,大牟田市,132,,masked,,33.0418049,130.4780857
福岡県,大牟田市,133,,masked,,33.0412472,130.4784095
福岡県,大牟田市,134,,masked,,33.0409628,130.4788105
福岡県,大牟田市,135,,masked,,33.0420466,130.4776545
福岡県,大牟田市,136,,高泉県住６００棟,,33.0402433,130.4812782
福岡県,大牟田市,137,,masked,,33.0395003,130.4789379
福岡県,大牟田市,138,,masked,,33.0414597,130.4778671
福岡県,大牟田市,139,,西鉄銀水駅駐輪場,,33.0518931,130.4585704
福岡県,大牟田市,140,,手鎌バス停前,,33.0534819,130.4468408
