prefecture,city,number,address,name,note,lat,long
福岡県,飯塚市,65,,65　飯塚市片島　　片島小学校正門横,,33.647637,130.680952
福岡県,飯塚市,66,,66　飯塚市片島　　勝盛公園池の橋付近,,33.6435616,130.6795241
福岡県,飯塚市,67,,67　飯塚市片島　　飯塚消防署片島分署前　（勝盛町バス停付近）,,33.645858,130.678822
福岡県,飯塚市,68,,68　飯塚市幸袋　　幸袋新町バス停付近（三角地公園内）,,33.659167,130.684263
福岡県,飯塚市,69,,69　飯塚市中　　　幸袋農協前バス停交差点付近ガードパイプ,,33.665995,130.684844
福岡県,飯塚市,70,,70　飯塚市幸袋　　幸袋栄町２丁目公民館付近（公園）,,33.662574,130.68346
福岡県,飯塚市,71,,71　飯塚市幸袋　　幸袋西町児童遊園裏側付近ガードパイプ,,33.661934,130.681118
福岡県,飯塚市,72,,72　飯塚市幸袋　　池田公民館横公園前,,33.658208,130.682988
福岡県,飯塚市,73,,73　飯塚市幸袋　　旧幸袋交流センター付近交差点歩道上ガードパイプ,,33.663777,130.686851
福岡県,飯塚市,74,,74　飯塚市津島　　自衛隊入口前交差点付近,,33.6784239,130.6789073
福岡県,飯塚市,75,,75　飯塚市中　　　中公園前フェンス,,33.6642142,130.6808093
福岡県,飯塚市,76,,76　飯塚市中　　　旧幸袋小学校正門付近,,33.6658642,130.6823694
福岡県,飯塚市,77,,77　飯塚市中　　　中交差点北西側フェンス,,33.6686412,130.6819006
福岡県,飯塚市,78,,78　飯塚市津島　　元 津島バス停付近　(元構木商店付近),,33.6707819,130.6842533
福岡県,飯塚市,79,,79　飯塚市柳橋　　柳橋公民館付近ガードレール,,33.6730066,130.6898866
福岡県,飯塚市,80,,80　飯塚市庄司　　本誓寺入口三叉路付近(中角２号橋付近),,33.6745822,130.669082
福岡県,飯塚市,81,,81　飯塚市庄司　　白旗団地集会所付近(広場西側),,33.6712987,130.6713914
福岡県,飯塚市,82,,82　飯塚市庄司　　庄司本村バス停付近(県道飯塚福間線沿い),,33.6760233,130.6723392
福岡県,飯塚市,83,,83　飯塚市庄司　　庄司公民館前,,33.6768492,130.6692118
福岡県,飯塚市,84,,84　飯塚市庄司　　笠置ダム公園入口付近(県道飯塚福間線沿い),,33.6817002,130.6637508
福岡県,飯塚市,85,,85　飯塚市庄司　　井の浦入口付近(ファミリーマートから白旗団地方面へ約100m),,33.6718786,130.6749832
福岡県,飯塚市,86,,86　飯塚市庄司　　県道478号線沿いガードパイプ（庄司公民館と水祖神社の中間）,,33.675761,130.66217
福岡県,飯塚市,87,,87　飯塚市庄司　　白旗団地入口付近(No.88から更に団地方面へ約150m),,33.671435,130.673332
福岡県,飯塚市,88,,88　飯塚市目尾　　目尾市営住宅入口付近(公園西側フェンス),,33.6789314,130.7027578
福岡県,飯塚市,89,,89　飯塚市目尾　　鯰田渡交差点付近,,33.672143,130.699426
福岡県,飯塚市,90,,90　飯塚市目尾　　浜生神社前,,33.674396,130.698045
福岡県,飯塚市,91,,91　飯塚市目尾　　新 幸袋交流センターフェンス（旧目尾小）,,33.6756762,130.7037895
福岡県,飯塚市,92,,92　飯塚市目尾　　目尾遊園バス停付近(旧国道200号線沿い),,33.682157,130.710473
福岡県,飯塚市,93,,93　飯塚市目尾　　環境センター前（柳橋橋横三差路）,,33.671902,130.693825
福岡県,飯塚市,95,,95　飯塚市吉北　　吉北団地東側付近（調整池東側フェンス）,,33.683369,130.699757
福岡県,飯塚市,96,,96　飯塚市吉北　　吉北繁牟田ため池付近（道路側フェンス）,,33.683938,130.694752
福岡県,飯塚市,98,,98　飯塚市吉北　　山の谷１号公園入口付近,,33.6809208,130.6969757
福岡県,飯塚市,99,,99　飯塚市横田　　中央区安町橋付近,,33.6408238,130.6703204
福岡県,飯塚市,100,,100　飯塚市横田　　南横田公民館入口付近（南横田バス停）,,33.641344,130.672726
福岡県,飯塚市,101,,101　飯塚市横田　　旧飯塚第1体育館付近ガードレール,,33.6394549,130.676546
福岡県,飯塚市,102,,102　飯塚市横田　　ミスターマックス横交差点付近,,33.641177,130.666552
福岡県,飯塚市,103,,103　飯塚市横田　　中央区公民館前（長浦ため池の縁）,,33.640003,130.672495
福岡県,飯塚市,104,,104　飯塚市横田　　中央区雇用能力開発機構飯塚宿舎前フェンス,,33.637818,130.670877
福岡県,飯塚市,105,,105　飯塚市川津　　グリーンベルトタクシー車両置場前フェンス,,33.6512013,130.6788327
福岡県,飯塚市,106,,106　飯塚市川津　　自動車学校前付近川津公園前,,33.653965,130.680957
福岡県,飯塚市,107,,107　飯塚市幸袋　　緑ケ丘団地入口付近,,33.656897,130.675923
福岡県,飯塚市,108,,108　飯塚市川津　　九工大バス停付近,,33.652009,130.672987
福岡県,飯塚市,109,,109　飯塚市横田　　九州電力変電所東側道路沿い法下付近,,33.644146,130.673194
福岡県,飯塚市,110,,110　飯塚市川津　　二瀬交流センター入口付近,,33.64884,130.672105
福岡県,飯塚市,111,,111　飯塚市伊岐須　高雄公園前(高雄団地内),,33.657102,130.669086
福岡県,飯塚市,112,,112　飯塚市伊岐須　千手マーケット付近（市営住宅内）,,33.650408,130.665721
福岡県,飯塚市,113,,113　飯塚市伊岐須　蟹ヶ浦市営住宅付近公園フェンス,,33.650632,130.664245
福岡県,飯塚市,114,,114　飯塚市伊岐須　伊岐須蟹ケ浦遊園,,33.649051,130.662497
福岡県,飯塚市,115,,115　飯塚市伊岐須　旧高雄区公民館付近,,33.653763,130.668429
福岡県,飯塚市,117,,117　飯塚市伊岐須　二瀬中学校東側ガードレール,,33.652929,130.661005
福岡県,飯塚市,118,,118　飯塚市伊岐須　二瀬中学校入口正門付近,,33.652334,130.659658
福岡県,飯塚市,119,,119　飯塚市伊川　　伊川道バス停付近,,33.6505821,130.65103
福岡県,飯塚市,120,,120　飯塚市伊川　　新乙丸橋付近(お堂横),,33.655648,130.652992
福岡県,飯塚市,121,,121　飯塚市伊岐須　西伊岐須公民館付近,,33.651293,130.658363
福岡県,飯塚市,122,,122　飯塚市相田　　二瀬病院付近交差点ガードパイプ,,33.65781,130.656431
福岡県,飯塚市,123,,123　飯塚市相田　　新二瀬公民館前,,33.656721,130.663397
福岡県,飯塚市,124,,124　飯塚市相田　　相田公民館前ガードレール,,33.662036,130.657653
福岡県,飯塚市,125,,125　飯塚市相田　　新相田高雄団地下バス停付近,,33.659626,130.6656887
福岡県,飯塚市,126,,126　飯塚市伊岐須　伊岐須小学校入口正門横付近,,33.654944,130.660888
福岡県,飯塚市,127,,127　飯塚市相田　　中村橋(旧バス停)付近,,33.665384,130.65477
福岡県,飯塚市,128,,128　飯塚市相田　　旧相田公園前ガードパイプ,,33.6583007,130.6586069
福岡県,飯塚市,129,,129　飯塚市相田　　相田団地入口付近,,33.65748,130.661066
福岡県,飯塚市,130,,130　飯塚市相田　　けやき台公民館フェンス,,33.6631116,130.6670902
福岡県,飯塚市,131,,131　飯塚市花瀬　　花瀬団地入口付近(センダハイツ花瀬三叉路付近),,33.643034,130.652152
福岡県,飯塚市,132,,132　飯塚市大日寺　大日寺〆尾市営住宅内公園前,,33.638021,130.653101
福岡県,飯塚市,133,,133　飯塚市大日寺　元 大日寺バス停 横公園前,,33.639403,130.642705
福岡県,飯塚市,134,,134　飯塚市大日寺　旧鎮西公民館前コミュニティバス停横,,33.64417,130.64128
福岡県,飯塚市,135,,135　飯塚市建花寺　古野公民館前,,33.659971,130.643024
福岡県,飯塚市,136,,136　飯塚市建花寺　建花寺本村公民館横公園フェンス,,33.655426,130.638066
福岡県,飯塚市,137,,137　飯塚市飯塚市蓮台寺　光妙寺入口付近,,33.64661,130.6370447
福岡県,飯塚市,138,,138　飯塚市八木山　元 八木山茶屋バス停付近（橋の横）,,33.639982,130.621027
福岡県,飯塚市,139,,139　飯塚市八木山　久保尾公民館右側フェンス,,33.643431,130.616438
福岡県,飯塚市,140,,140　飯塚市八木山　重ケ原龍王窯入口付近(国道201号線沿い),,33.6364212,130.6181051
福岡県,飯塚市,141,,141　飯塚市八木山　八木山小学校入口付近,,33.630205,130.612113
福岡県,飯塚市,142,,142　飯塚市八木山　旧青年の家入口付近（ゴルフ場入口三叉路）,,33.62513,130.60417
福岡県,飯塚市,143,,143　飯塚市八木山　八木山本村バス停付近(国道201号線沿い),,33.627257,130.605614
福岡県,飯塚市,144,,144　飯塚市八木山　大塚石材等看板群付近(国道201号線沿い旧ﾄﾞﾗｲﾌﾞｲﾝ・ｺｳｼﾞｬｸ),,33.6264014,130.5970229
福岡県,飯塚市,145,,145　飯塚市潤野　　ハッピー薬局駐車場付近ガードパイプ,,33.635286,130.666027
福岡県,飯塚市,146,,146　飯塚市潤野　　潤野下　公文学習塾東側付近（明星寺川沿い）,,33.631942,130.656401
福岡県,飯塚市,147,,147　飯塚市潤野　　花咲台団地拠点ボックス付近,,33.635865,130.664646
福岡県,飯塚市,148,,148　飯塚市潤野　　潤野市営住宅付近（東潤野バス停付近）,,33.633953,130.663986
福岡県,飯塚市,149,,149　飯塚市潤野　　旧潤野小学校入口付近,,33.630328,130.656044
福岡県,飯塚市,150,,150　飯塚市潤野　　元 潤野牟田（元鎮西病院）バス停付近,,33.6379508,130.6580403
福岡県,飯塚市,151,,151　飯塚市花瀬　　元 黒萩バス停付近,,33.640628,130.657475
福岡県,飯塚市,152,,152　飯塚市明星寺　明星寺北谷三叉路付近,,33.627419,130.640294
福岡県,飯塚市,153,,153　飯塚市明星寺　明星寺団地バス停付近ガードレール,,33.624147,130.649434
福岡県,飯塚市,94,,94　飯塚市吉北　　吉北団地掲示板付近（団地中央部）,,33.684636,130.697788
福岡県,飯塚市,97,,97　飯塚市吉北　　吉北宗広商店前,,33.685202,130.696619
福岡県,飯塚市,116,,116　飯塚市伊岐須　西新町公民館入口付近,,33.653294,130.666025
福岡県,飯塚市,154,,154　飯塚市役所穂波庁舎東側,,33.619789,130.682211
福岡県,飯塚市,155,,155　飯塚市シルバー人材センター横,,33.622585,130.684024
福岡県,飯塚市,156,,156　新堀池橋付近,,33.628158,130.685522
福岡県,飯塚市,157,,157　堀池公民館先,,33.627679,130.681193
福岡県,飯塚市,158,,158　堀池古川交差点,,33.624029,130.681135
福岡県,飯塚市,159,,159　穂波交流センター,,33.620273,130.675743
福岡県,飯塚市,160,,160　三宅脳神経外科病院駐車場,,33.613492,130.679909
福岡県,飯塚市,161,,161　楽市公民館先,,33.611794,130.678997
福岡県,飯塚市,162,,162　楽市東区公民館,,33.609974,130.681206
福岡県,飯塚市,163,,163　大将陣公園入口踏切,,33.603277,130.677099
福岡県,飯塚市,164,,164　天道橋東,,33.604627,130.676024
福岡県,飯塚市,165,,165　安恒公民館先,,33.611391,130.656735
福岡県,飯塚市,166,,166　穂波水防倉庫前,,33.619391,130.662682
福岡県,飯塚市,167,,167　椿彼岸原集会所南側,,33.616728,130.650075
福岡県,飯塚市,168,,168　弁分一区バス停,,33.62051,130.660914
福岡県,飯塚市,169,,169　飯塚市立病院駐車場入口,,33.62059,130.653419
福岡県,飯塚市,170,,170　弁分四つ角南側,,33.6217422,130.6653656
福岡県,飯塚市,171,,171　新弁分住宅,,33.624006,130.663897
福岡県,飯塚市,172,,172　小正集会所,,33.62663,130.658348
福岡県,飯塚市,173,,173　小正郵便局先,,33.6273,130.664805
福岡県,飯塚市,174,,174　若菜小学校正門横,,33.627001,130.66653
福岡県,飯塚市,175,,175　若菜歩道橋付近,,33.626983,130.671326
福岡県,飯塚市,176,,176　穂波消防第四分団詰所横,,33.630117,130.667919
福岡県,飯塚市,177,,177　秋松西公民館,,33.624795,130.672208
福岡県,飯塚市,178,,178　小正水落集会所,,33.629929,130.663985
福岡県,飯塚市,179,,179　忠営公民館付近ガードレール,,33.623222,130.689557
福岡県,飯塚市,180,,180　忠営二区公民館下,,33.619871,130.687468
福岡県,飯塚市,181,,181　常葉保育園入口付近ガードレール,,33.621674,130.689785
福岡県,飯塚市,182,,182　忠隈住民センター,,33.621044,130.688126
福岡県,飯塚市,183,,183　忠隈泉町住宅掲示板横,,33.621255,130.694156
福岡県,飯塚市,184,,184　忠隈泉町住宅上側道路,,33.621489,130.694726
福岡県,飯塚市,186,,186　穂波東小学校正門横,,33.610658,130.684465
福岡県,飯塚市,188,,188　神ノ浦公民館,,33.616061,130.687184
福岡県,飯塚市,189,,189　旧穂波東中学校入口,,33.616495,130.685452
福岡県,飯塚市,190,,190　平恒新町バス停付近ガードパイプ,,33.61355,130.690335
福岡県,飯塚市,191,,191　平恒正法寺下,,33.606899,130.691013
