prefecture,city,number,address,name,lat,long
宮城県,大郷町,第１投票区,大郷町山崎字本木６２番地先,珠光寺入口看板向い,38.4341401,141.0338362
宮城県,大郷町,第１投票区,大郷町山崎字熊野堂２９－２,熊野神社付近（県道向い）,38.4345297,141.0370153
宮城県,大郷町,第１投票区,大郷町山崎字大森下１４－２,百目木住民バス停前,38.4345297,141.0370153
宮城県,大郷町,第１投票区,大郷町不来内字宮下６９－３,不来内分館前,38.4379055,141.0587347
宮城県,大郷町,第１投票区,大郷町味明字広畑７－３,スクールバス田布施バス停向い,38.4130671,141.0346874
宮城県,大郷町,第１投票区,大郷町味明字樋場上１１－２,田布施駐在所前,38.4247638,141.0319218
宮城県,大郷町,第１投票区,大郷町川内字細田２０－１地先,安戸分館前,38.3929,141.0250442
宮城県,大郷町,第１投票区,大郷町川内字下堰場１５－１地先,川内ふるさと創生館前,38.3953527,141.0097673
宮城県,大郷町,第１投票区,大郷町川内字川淵１７－２,川内新関住民バス停留所脇,38.4101205,141.018985
宮城県,大郷町,第２投票区,大郷町中村字谷地際山５－９６,大郷町歯科医院前,38.4174228,141.0093857
宮城県,大郷町,第２投票区,大郷町中村字屋敷前１００－７,旧スーパームラマツ東隣,38.4202405,141.0002876
宮城県,大郷町,第２投票区,大郷町中村字北浦５２－５,町立公園郷郷ランド,38.42320530000001,140.9929606
宮城県,大郷町,第２投票区,大郷町中村字原９番地先,旧大郷観光タクシー前,38.4224888,140.9900504
宮城県,大郷町,第２投票区,大郷町東成田字神明沢２１－２,十文字バス停付近,38.3890638,140.9858004
宮城県,大郷町,第２投票区,大郷町鶉崎字大小寺４７－７,鈴木商店前,38.4243316,140.9812398
宮城県,大郷町,第２投票区,大郷町土橋字勘兵衛１５,大畑理容店向い,38.4240966,140.9769239
宮城県,大郷町,第３投票区,大郷町羽生字原畑１２－２,高屋敷住民バス停付近,38.4267651,141.0078221
宮城県,大郷町,第３投票区,大郷町羽生字岩川１７－２地先,羽生分館西隣,38.4293685,141.0188043
宮城県,大郷町,第３投票区,大郷町羽生字里畑５５,個人宅地,38.4326914,141.0233623
宮城県,大郷町,第３投票区,大郷町粕川字西長崎２８－１,子安神社,38.4250086,141.0039355
宮城県,大郷町,第３投票区,大郷町粕川字新田前３－８,丸山集落センター,38.4318015,141.0028051
宮城県,大郷町,第３投票区,大郷町粕川字藪下１２－３,粕川大橋信号付近,38.4328591,140.9996709
宮城県,大郷町,第４投票区,大郷町粕川字道南２８6－２,ヘアーサロン秋桜付近,38.4409626,140.9978876
宮城県,大郷町,第４投票区,大郷町粕川字道北１－１地先,石原住民バス停前,38.4472166,140.9962415
宮城県,大郷町,第４投票区,大郷町石原字広表１２３－３地先,石原分館南向い,38.4447614,140.9874647
宮城県,大郷町,第４投票区,大郷町粕川字土手崎１５－４地先,土手崎集落センター隣地,38.4411296,141.0082761
宮城県,大郷町,第４投票区,大郷町粕川字鳶沢１９－４,木の崎分館前,38.4524727,140.9957091
宮城県,大郷町,第５投票区,大郷町大松沢字坂下宅地１２－６,旧成田川ゲートボール場前,38.4598681,140.9907952
宮城県,大郷町,第５投票区,大郷町大松沢字学校前２－１,大松沢社会教育センター向い,38.463118,140.997164
宮城県,大郷町,第５投票区,大郷町大松沢字馬場崎９－２,宮前住民バス停前,38.4631756,141.0049273
宮城県,大郷町,第５投票区,大郷町大松沢字前柏木３－１５,上村分館前,38.485762,140.9641781
宮城県,大郷町,第５投票区,大郷町大松沢字横沢屋敷２０－９,後藤宅入口,38.4839781,140.9712274
宮城県,大郷町,第５投票区,大郷町大松沢字漆原２５－３,日向側集会所前,38.4739746,140.9776128
宮城県,大郷町,第５投票区,大郷町大松沢字原前２２－３,上郷分館前,38.4680245,140.9753128
宮城県,大郷町,第６投票区,大郷町大松沢字下町宅地５３,下町分館,38.4651112,141.0113014
宮城県,大郷町,第６投票区,大郷町大松沢字貝神沢５－３地先,吉ケ沢分館前,38.4707458,141.0088426
宮城県,大郷町,第６投票区,大郷町大松沢字築道東１７８－１地先,大松沢セブンイレブン付近,38.4596851,141.0110808
宮城県,大郷町,第６投票区,大郷町大松沢字貝柄塚下８－１,貝柄塚住民バス停留所前隣,38.4650285,141.0224472
宮城県,大郷町,第６投票区,大郷町大松沢字江戸沢７１－１１,江戸沢分館前,38.4610156,141.022928
宮城県,大郷町,第６投票区,大郷町大松沢字法堂撫山宅地５３－２地先,撫山住民バス停隣,38.4612192,141.0333336
