prefecture,city,district,number,address,name,lat,long,note
東京都,目黒区,東京26区,17-5,五本木１－９－１,五本木児童遊園前,35.6393393,139.6913997,
東京都,目黒区,東京26区,17-6,五本木１－１７－１８,田切公園前,35.6384161,139.6871195,
東京都,目黒区,東京26区,17-7,五本木１－１２－１３,上目黒小学校南側,35.6379966,139.69025,
東京都,目黒区,東京26区,17-8,五本木１－１２－１３,上目黒小学校北側,35.6389023,139.6902125,
東京都,目黒区,東京26区,17-9,上目黒４-３８-１,区営上目黒四丁目住宅１号棟前,35.6414027,139.6874348,
東京都,目黒区,東京26区,18-1,五本木２－２４－３,五本木小学校北側,35.6345053,139.6880658,
東京都,目黒区,東京26区,18-2,五本木２－２４－３,五本木小学校南側,35.6333259,139.6876903,
東京都,目黒区,東京26区,18-3,五本木３-１３,五本木西みどり街かど公園,35.6326693,139.6838445,
東京都,目黒区,東京26区,18-4,五本木２－５１－７,ドルチェ山富向側,35.6328785,139.6866184,
東京都,目黒区,東京26区,18-5,五本木３－２５－１１,ブリリア学芸大学前,35.6310092,139.6843972,
東京都,目黒区,東京26区,19-1,中央町２－３２－５,スマイルプラザ中央町北側,35.6317057,139.6884521,
東京都,目黒区,東京26区,19-2,中央町２－２４,唐ケ崎児童遊園前,35.6306985,139.6916115,
東京都,目黒区,東京26区,19-3,中央町２－１７－１５,十日森稲荷神社前,35.6333777,139.6888501,
東京都,目黒区,東京26区,19-4,中央町２-２３-２４,ひまわりプラザ前,35.6309305,139.6907945,
東京都,目黒区,東京26区,19-5,中央町２－２６－６,中央緑地公園南側,35.6299205,139.6911311,
東京都,目黒区,東京26区,19-6,中央町２－３９－１４,目黒寮前,35.6311617,139.68486,
東京都,目黒区,東京26区,20-1,中央町１－２０－２６,鷹番小学校西側,35.6277269,139.6895515,
東京都,目黒区,東京26区,20-2,中央町１－１１,ＮＴＴ唐ケ崎ビル南側,35.6273007,139.6921926,
東京都,目黒区,東京26区,20-3,中央町１－２０－２６,鷹番小学校南側,35.6269835,139.6904729,
東京都,目黒区,東京26区,20-4,鷹番１－５,グロリア学芸大向側,35.6256237,139.6892231,
東京都,目黒区,東京26区,20-5,中央町１－１１,ＮＴＴ唐ケ崎ビル北側,35.6280092,139.691974,
東京都,目黒区,東京26区,20-6,鷹番１－１０,田向公園バス停横,35.6246095,139.6873442,
東京都,目黒区,東京26区,20-7,中央町１－２０－２６,鷹番小学校北側,35.6279155,139.6899726,
東京都,目黒区,東京26区,21-1,鷹番３－１７－２０,鷹番住区センター横,35.6281543,139.6833036,
東京都,目黒区,東京26区,21-2,碑文谷６－９－１１,碑文谷公園東側,35.6257889,139.6830324,
東京都,目黒区,東京26区,21-3,碑文谷５－６,碑文谷五丁目交番バス停横,35.6229136,139.6843121,
東京都,目黒区,東京26区,21-4,碑文谷６－１３－１,碑文谷もみじの森保育園前,35.626716,139.6805441,
東京都,目黒区,東京26区,21-5,碑文谷５－１４,スイング碑文谷駐車場前,35.6233496,139.6820336,
東京都,目黒区,東京26区,21-6,碑文谷５-１５-１９,第三ひもんや保育園前,35.6210926,139.6810524,
東京都,目黒区,東京26区,21-7,碑文谷６－９－１１,碑文谷公園弁天池南側,35.6250607,139.6824047,
東京都,目黒区,東京26区,21-8,碑文谷６－１２－４３,碑文谷体育館東側,35.6272831,139.6824506,
東京都,目黒区,東京26区,21-9,碑文谷６－１２－４３,碑文谷公園テニスコート北側,35.6278347,139.6809057,
東京都,目黒区,東京26区,22-1,碑文谷１-１-３３,目黒南中学校北側,35.6232465,139.6919781,
東京都,目黒区,東京26区,22-2,目黒本町１－１５,日本郵便株式会社目黒郵便局横,35.6272409,139.6936296,
東京都,目黒区,東京26区,22-3,目黒本町２－１２－１０,清水池公園東側,35.6243178,139.6927376,
東京都,目黒区,東京26区,22-4,目黒本町２－１２－１０,清水池公園西側,35.6242959,139.6920215,
東京都,目黒区,東京26区,22-5,目黒本町２－１４,目黒本町郵政宿舎向側,35.6253033,139.6916427,
東京都,目黒区,東京26区,22-6,碑文谷１-１-３３,目黒南中学校東側,35.6227167,139.6924367,
東京都,目黒区,東京26区,22-7,目黒本町２－１２－１０,清水池公園南側,35.6238664,139.6927054,
東京都,目黒区,東京26区,22-8,目黒本町２－２５－１４,第二ひもんや保育園,35.6233249,139.689628,
東京都,目黒区,東京26区,22-9,目黒本町２－１３－１９,目黒清掃事務所前,35.6252992,139.6922543,
東京都,目黒区,東京26区,23-1,目黒本町４－１５－４,月光原小学校北側,35.6231907,139.6947063,
東京都,目黒区,東京26区,23-2,目黒本町４－３,月光町児童遊園前,35.6234098,139.6975533,
東京都,目黒区,東京26区,23-3,目黒本町３－１６,アンジェリカ保育園前,35.6227023,139.6992093,
東京都,目黒区,東京26区,23-4,目黒本町４-３-９,グランシャリオ目黒前,35.6237033,139.6976909,
東京都,目黒区,東京26区,23-5,目黒本町４－１５－４,月光原小学校東側,35.6227611,139.6954922,
東京都,目黒区,東京26区,23-6,目黒本町３－１３－１８,月光原公園前,35.6234209,139.699781,
東京都,目黒区,東京26区,24-1,目黒本町５-２２-１１,向原住区センター前,35.6185379,139.6986123,
東京都,目黒区,東京26区,24-2,目黒本町３-６-７,アトラス目黒本町前,35.621404,139.7017518,
東京都,目黒区,東京26区,24-3,目黒本町５－２２,東原児童遊園内,35.6191754,139.6985877,
東京都,目黒区,東京26区,24-4,目黒本町５-７-１８,東町南児童遊園前,35.6170185,139.6985708,
東京都,目黒区,東京26区,24-5,目黒本町５－２２－８,区立中央体育館前,35.6186601,139.6992552,
東京都,目黒区,東京26区,24-6,目黒本町５－１５,本町地域安全センター向側,35.6212139,139.700998,
東京都,目黒区,東京26区,24-7,目黒本町５-７,サイクルスポット西小山店前植込,35.6164931,139.6986821,
東京都,目黒区,東京26区,24-8,目黒本町５－９－１１,金杉原南緑地公園横,35.617639,139.6991815,
東京都,目黒区,東京26区,25-1,洗足１－２９－２６,旧第九中学校北西側,35.6137889,139.6947706,
東京都,目黒区,東京26区,25-2,洗足１－２９－２６,旧第九中学校北東側,35.613621,139.6956772,
東京都,目黒区,東京26区,25-3,洗足２－１８,洗足ひだまり公園前,35.6104384,139.6934715,
東京都,目黒区,東京26区,25-4,洗足２－２８,洗足二丁目児童遊園前,35.6089607,139.6951124,
東京都,目黒区,東京26区,25-5,洗足１－２９－２６,旧第九中学校南西側,35.6129254,139.6948081,
東京都,目黒区,東京26区,25-6,洗足１－２９－２６,東急ストア洗足店前,35.6097919,139.6939391,
東京都,目黒区,東京26区,26-1,目黒本町６－７,向原小学校南側緑道,35.6181688,139.6967242,
東京都,目黒区,東京26区,26-2,目黒本町６－１８,立会川緑道入口,35.6179872,139.6929887,
東京都,目黒区,東京26区,26-3,目黒本町６-２４-１１,法界塚鬼子母神前,35.6203274,139.6932017,
東京都,目黒区,東京26区,26-4,原町１-２,旧羅刹橋脇緑道,35.6174787,139.6977536,
東京都,目黒区,東京26区,26-5,原町１－２０,原町保育園向側緑道,35.6180785,139.6951353,
東京都,目黒区,東京26区,26-6,目黒本町６－３－２２,向原町児童遊園前,35.6209794,139.6971357,
東京都,目黒区,東京26区,26-7,原町１－３－１６,西小山公園,35.6166353,139.6972353,
東京都,目黒区,東京26区,27-1,碑文谷１－１８－２,碑小学校東側,35.6194511,139.691255,
東京都,目黒区,東京26区,27-2,碑文谷１－２２－２２,円融寺示真殿前,35.6183153,139.6898273,
東京都,目黒区,東京26区,27-3,碑文谷１－２２－２２,円融寺駐車場前,35.6204892,139.6903477,
東京都,目黒区,東京26区,27-4,碑文谷２－４－３,都営碑文谷二丁目アパート南側,35.6228412,139.6890715,
東京都,目黒区,東京26区,27-5,碑文谷２-８-９,ひもんや保育園前,35.6225201,139.6877297,
東京都,目黒区,東京26区,27-6,碑文谷２－１２－１,田向公園前,35.6232715,139.6872056,
東京都,目黒区,東京26区,27-7,碑文谷２－１６,碑住区センター前,35.6206946,139.6877686,
東京都,目黒区,東京26区,27-8,碑文谷２－１２－１,田向公園南側,35.6229292,139.6871359,
東京都,目黒区,東京26区,27-9,碑文谷２－１８,イオンスタイル駐車場南西側,35.6207747,139.6859024,
東京都,目黒区,東京26区,28-1,原町２－１８－１２,原町小学校南側,35.6149816,139.6906685,
東京都,目黒区,東京26区,28-2,原町２－１３,富士見橋脇緑道,35.6179104,139.6915215,
東京都,目黒区,東京26区,28-3,南１－１,旧大門橋先緑道,35.6178036,139.6893564,
東京都,目黒区,東京26区,28-4,南１-８-９,原町住区センター横,35.615082,139.6893492,
東京都,目黒区,東京26区,28-5,南１－１７,コープみらい目黒南センター西側,35.6124638,139.6882646,
東京都,目黒区,東京26区,28-6,南１－１８－３０,南保育園前,35.6138315,139.6889137,
東京都,目黒区,東京26区,28-7,南１－２３－４,富士見台公園前,35.6135267,139.6882712,
東京都,目黒区,東京26区,28-8,南１－１１,南1丁目アパート２号館西側,35.6145436,139.6897257,
東京都,目黒区,東京26区,29-1,碑文谷３-１５-５,大岡山東住区センター前,35.6178677,139.6843248,
東京都,目黒区,東京26区,29-2,碑文谷３－７,碑文谷八幡宮東側,35.6176386,139.6869002,
東京都,目黒区,東京26区,29-3,碑文谷３-１１-２２,すずめのお宿緑地公園古民家前,35.6187395,139.6845304,
東京都,目黒区,東京26区,29-4,碑文谷３-１１-２２,すずめのお宿緑地公園東側,35.6178215,139.68515,
東京都,目黒区,東京26区,29-5,碑文谷４－１９－２５,目黒西中学校東側,35.6195106,139.6832949,
東京都,目黒区,東京26区,29-6,碑文谷４－１９－２５,目黒西中学校北側,35.6197352,139.6823132,
東京都,目黒区,東京26区,29-7,碑文谷４－１９－２５,目黒西中学校南側,35.6188587,139.6826243,
東京都,目黒区,東京26区,29-8,碑文谷４－１６－１８,碑文谷保健センター横,35.6211837,139.6826576,
東京都,目黒区,東京26区,29-9,碑文谷３－７,碑文谷八幡宮児童遊び場,35.6170281,139.6855832,
東京都,目黒区,東京26区,30-1,平町２－３－１,大岡山小学校東側,35.6154995,139.6832764,
東京都,目黒区,東京26区,30-2,南２-８,パラッツォ碑文谷向側,35.6135979,139.6865101,
東京都,目黒区,東京26区,30-3,平町２－１８－５,平町児童遊園前,35.6132697,139.6821896,
東京都,目黒区,東京26区,30-4,南３－８,南交差点南西側,35.6132273,139.6865301,
東京都,目黒区,東京26区,30-5,南３－１３,ソアラノーム大岡山前,35.6123063,139.6881226,
東京都,目黒区,東京26区,30-6,平町１-１０-１,平町寮向側,35.6198341,139.6794702,
東京都,目黒区,東京26区,30-7,平町２－３－１,大岡山小学校北側,35.6157394,139.6828526,
東京都,目黒区,東京26区,30-8,平町２－３－１,大岡山小学校西側,35.6150024,139.6828552,
東京都,目黒区,東京26区,31-1,緑が丘１－８,旧第十一中学校正門横緑道,35.6089901,139.6796785,
東京都,目黒区,東京26区,31-2,大岡山２－９,旧第十一中学校第二グランド東側,35.6083471,139.6805623,
東京都,目黒区,東京26区,31-3,大岡山１－３６,呑川緑道二枚橋先,35.6098717,139.679806,
東京都,目黒区,東京26区,31-4,大岡山２－９,旧第十一中学校第二グランド北側,35.6085521,139.6802244,
東京都,目黒区,東京26区,31-5,大岡山２－１０,東京科学大学北門横,35.6075006,139.6841328,
東京都,目黒区,東京26区,31-6,緑が丘１－５,都民住宅緑が丘前呑川緑道,35.610984,139.679581,
東京都,目黒区,東京26区,31-7,大岡山２－１２,工大橋下流自転車置場横,35.6056688,139.6803071,
東京都,目黒区,東京26区,31-8,緑が丘１－９,呑川緑道,35.6082369,139.6797139,
東京都,目黒区,東京26区,32-1,緑が丘２-７-２０,緑が丘文化会館別館前,35.6095926,139.6745094,
東京都,目黒区,東京26区,32-2,緑が丘３－１,緑が丘駅前公衆便所前,35.6066356,139.678545,
東京都,目黒区,東京26区,32-3,緑が丘２－１３－１,緑ヶ丘小学校北側（校舎側）,35.6106551,139.6737315,
東京都,目黒区,東京26区,32-4,緑が丘２－１３－１,緑ヶ丘小学校西側,35.6098613,139.6731441,
東京都,目黒区,東京26区,32-5,緑が丘２－１３－１,緑ヶ丘小学校東側,35.6098286,139.674563,
東京都,目黒区,東京26区,33-1,自由が丘２－２１,自由ヶ丘学園高校南側,35.611784,139.666262,
東京都,目黒区,東京26区,33-2,自由が丘２－２１,自由ヶ丘学園高校西側,35.6120413,139.6657041,
東京都,目黒区,東京26区,33-3,自由が丘１－２４－１２,熊野神社前,35.6098313,139.6693879,
東京都,目黒区,東京26区,33-4,自由が丘２－２１,自由ヶ丘学園高校北側,35.6123771,139.6661359,
東京都,目黒区,東京26区,33-5,自由が丘２－８－１８,自由が丘公園,35.6103219,139.6673349,
東京都,目黒区,東京26区,33-6,自由が丘２－１７－１４,masked,35.6090186,139.6668909,
東京都,目黒区,東京26区,34-1,大岡山１－３７－２,中根住区センター前,35.6127766,139.6796661,
東京都,目黒区,東京26区,34-2,平町１－２６,都立大学駅前ふれあい広場,35.6174755,139.6763566,
東京都,目黒区,東京26区,34-3,緑が丘１－１－１,中根小学校西側,35.6125615,139.6779016,
東京都,目黒区,東京26区,34-4,大岡山１－３７－２,中根住区センター裏,35.6127788,139.6790679,
東京都,目黒区,東京26区,34-5,中根２－２,キヤノン裏呑川緑道,35.6155964,139.6778601,
東京都,目黒区,東京26区,34-6,中根２－６－３３,中根公園前,35.6134412,139.6765184,
東京都,目黒区,東京26区,34-7,中根２－９－５,(株)五光製作所目黒工場裏,35.614678,139.6761411,
東京都,目黒区,東京26区,34-8,平町２-２１,呑川本流緑道ドルフ都立大横,35.6138803,139.6785742,
東京都,目黒区,東京26区,34-9,中根２－２１－１７,立源寺前,35.6127966,139.6735445,
東京都,目黒区,東京26区,35-1,八雲２－５－１,八雲小学校東側,35.6181438,139.6719535,
東京都,目黒区,東京26区,35-2,柿の木坂１－２２－１３,柿の木坂西児童遊園前,35.6228385,139.6757828,
東京都,目黒区,東京26区,35-3,柿の木坂１－２６,masked,35.6210452,139.6766171,
東京都,目黒区,東京26区,35-4,柿の木坂１－３０,三菱UFJ銀行都立大学駅前支店向側,35.6184039,139.6755131,
東京都,目黒区,東京26区,35-5,八雲１-１-１,めぐろ区民キャンパス前（柿の木坂通り側）,35.6221307,139.6735993,
