prefecture,city,district,number,address,name,lat,long,note
東京都,中央区,東京2区,4-4,明石町7番8号付近,佃大橋自転車入口横の植込み,35.6676821,139.7795437,
東京都,中央区,東京2区,4-5,明石町12番1号,あかつき公園植込み,35.6667369,139.7765103,
東京都,中央区,東京2区,5-1,入船1丁目1番,桜川公園桜川敬老館側緑地,35.6736465,139.7771893,
東京都,中央区,東京2区,5-2,湊1丁目4番1号,中央小学校南側,35.6721595,139.778733,
東京都,中央区,東京2区,5-3,湊1丁目5番1号,鉄砲洲児童公園西側,35.6718432,139.7793711,
東京都,中央区,東京2区,5-4,湊1丁目1番,桜橋第二ポンプ所鉄柵,35.6735536,139.7791065,
東京都,中央区,東京2区,6-1,八丁堀1丁目14番7号,亀島橋袂緑地帯,35.6766905,139.779037,
東京都,中央区,東京2区,6-2,八丁堀3丁目1番20号先,楓川宝橋公園,35.6757311,139.7738021,
東京都,中央区,東京2区,6-3,八丁堀3丁目17番9号,京華スクエア南側,35.674896,139.7755166,
東京都,中央区,東京2区,6-4,八丁堀4丁目5番14号,区立八丁堀第一駐輪場,35.6740506,139.7755118,
東京都,中央区,東京2区,7-1,新川1丁目12番1号,越前堀児童公園北西側,35.6763742,139.7828113,
東京都,中央区,東京2区,7-2,新川1丁目31番先,永代橋際南側緑地,35.6764883,139.7861947,
東京都,中央区,東京2区,7-3,新川1丁目31番4号,新川公園北側,35.6758202,139.7863041,
東京都,中央区,東京2区,7-4,新川2丁目9番13号,高橋北東児童遊園,35.6747901,139.7803348,
東京都,中央区,東京2区,7-5,新川2丁目13番4号,明正小学校北西側,35.6761166,139.7817428,
東京都,中央区,東京2区,7-6,新川2丁目25番11号,於岩稲荷田宮神社駐車場金網,35.6747362,139.7831109,
東京都,中央区,東京2区,8-1,日本橋本石町3丁目1番先,新常盤橋袂,35.6871575,139.7699986,
東京都,中央区,東京2区,8-2,日本橋本町4丁目5番11号,地蔵橋公園,35.6906578,139.7749027,
東京都,中央区,東京2区,8-3,日本橋本石町4丁目4番26号,常盤小学校南側,35.6882154,139.7701677,
東京都,中央区,東京2区,8-4,日本橋室町1丁目8番10号先,江戸橋際鉄柵,35.6846111,139.7763962,
東京都,中央区,東京2区,9-1,日本橋堀留町1丁目10番2号,榊森神社塀,35.6883976,139.7796167,
東京都,中央区,東京2区,9-2,日本橋堀留町1丁目1番16号,堀留児童公園東側,35.6863742,139.7792962,
東京都,中央区,東京2区,9-3,日本橋小伝馬町5番1号,十思スクエア南側,35.6909163,139.7770622,
東京都,中央区,東京2区,9-4,日本橋小伝馬町6番10号先,日本橋小伝馬町6番10号先緑地,35.6915749,139.7774718,
東京都,中央区,東京2区,10-1,日本橋人形町1丁目1番17号,日本橋小学校南西側,35.684267,139.7813654,
東京都,中央区,東京2区,10-2,日本橋小網町8番5号先,茅場橋北児童遊園ぺんてるビル側,35.6816669,139.7807916,
東京都,中央区,東京2区,10-3,日本橋小網町9番1号先,小網町児童遊園,35.682402,139.780435,緯度経度は怪しい
東京都,中央区,東京2区,10-4,日本橋蛎殻町1丁目22番,デュークスカラー日本橋前緑地,35.6809514,139.7841395,
東京都,中央区,東京2区,11-1,日本橋蛎殻町2丁目10番23号,有馬小学校北東側,35.683193,139.788005,
東京都,中央区,東京2区,11-2,日本橋箱崎町3番1号,箱崎川第二公園,35.6804811,139.7842194,緯度経度は怪しい
東京都,中央区,東京2区,11-3,日本橋箱崎町18番18号,箱崎公園,35.6797258,139.7862275,
東京都,中央区,東京2区,11-4,日本橋箱崎町37番,箱崎町緑地,35.6814123,139.7886936,
東京都,中央区,東京2区,11-5,日本橋浜町3丁目37番1号,浜町保育園園庭側,35.685474,139.7912845,
東京都,中央区,東京2区,11-6,日本橋中洲3番先,中洲3番先緑地,35.6829109,139.7889725,
東京都,中央区,東京2区,11-7,日本橋中洲14番1号,あやめ第一公園,35.6842568,139.7908168,
東京都,中央区,東京2区,12-1,東日本橋1丁目10番1号,日本橋中学校入口横,35.6922397,139.7870184,
東京都,中央区,東京2区,12-2,東日本橋2丁目25番8号先,両国橋児童遊園,35.6941669,139.7875134,
東京都,中央区,東京2区,12-3,日本橋浜町2丁目30番先,浜町公園浜町二丁目30番先,35.6872145,139.7874152,
東京都,中央区,東京2区,12-4,日本橋浜町2丁目59番1号,浜町公園南東側,35.6878017,139.7893553,緯度経度は怪しい
東京都,中央区,東京2区,13-1,八重洲1丁目1番先,西河岸橋,35.6841858,139.7721568,
東京都,中央区,東京2区,13-2,日本橋1丁目16番,日本橋1丁目16番セブンイレブン前緑地,35.6822477,139.7766301,
東京都,中央区,東京2区,13-3,日本橋2丁目3番4号,日本橋プラザビル北東側植込み,35.68138,139.7721134,
東京都,中央区,東京2区,13-4,日本橋茅場町1丁目14番14号,茅場橋際南児童遊園,35.6797545,139.7817477,緯度経度は怪しい
東京都,中央区,東京2区,13-5,日本橋兜町11番15号先,楓川新場橋公園北側,35.6802542,139.7763106,緯度経度は怪しい
東京都,中央区,東京2区,14-1,佃1丁目3番先,佃公園,35.6673707,139.782302,
東京都,中央区,東京2区,14-2,佃1丁目11番1号,佃児童館（シニアセンター）前,35.6689372,139.784744,緯度経度は怪しい
東京都,中央区,東京2区,14-3,佃1丁目11番4号,佃公園佃大橋高架下駐車場側,35.6688076,139.7827314,緯度経度は怪しい
東京都,中央区,東京2区,14-4,佃2丁目3番2号,佃中学校前緑地,35.6682668,139.784539,
東京都,中央区,東京2区,14-5,佃1丁目10番,佃公園佃小橋横鉄柵,35.6674366,139.7838999,
東京都,中央区,東京2区,14-6,佃2丁目22番先,佃2丁目22番先緑地相生橋際向かい,35.666495,139.786492,
東京都,中央区,東京2区,14-7,佃3丁目6番18号先,佃3丁目6番18号先緑地,35.6644027,139.7853554,
東京都,中央区,東京2区,14-8,佃3丁目11番4号先,石川島公園遊歩道,35.6637969,139.7871406,
東京都,中央区,東京2区,15-1,月島1丁目9番7号,月島幼稚園正門脇園庭入口右側,35.6646933,139.7828513,
東京都,中央区,東京2区,15-2,月島1丁目14番13号,月島ホームズ,35.6654526,139.7816598,
東京都,中央区,東京2区,15-3,月島2丁目1番,ローソン脇緑地,35.663826,139.7850983,
東京都,中央区,東京2区,15-4,月島2丁目8番11号,月島駅前児童遊園,35.6632156,139.7846237,
東京都,中央区,東京2区,16-1,月島4丁目1番1号,月島区民センター北西側,35.6619564,139.7822221,
東京都,中央区,東京2区,16-2,月島4丁目2番1号,月島第一児童公園南東側,35.6617243,139.7831209,
東京都,中央区,東京2区,16-3,月島4丁目15番1号,月島第一小学校北側,35.6603594,139.7797356,緯度経度は怪しい
東京都,中央区,東京2区,17-1,勝どき1丁目5番1号,勝どき敬老館,35.6604369,139.777771,
東京都,中央区,東京2区,17-2,勝どき1丁目9番8号,月島第二児童公園南側,35.659579,139.776041,
東京都,中央区,東京2区,17-3,勝どき1丁目12番2号,月島第二小学校正門側,35.6602462,139.7760688,
東京都,中央区,東京2区,17-4,勝どき2丁目9番2号,都営勝どき2丁目アパート裏堀,35.6595888,139.7787278,
東京都,中央区,東京2区,17-5,勝どき4丁目3番9号,masked,35.6573289,139.776632,
東京都,中央区,東京2区,17-6,勝どき4丁目12番,日蓮宗東陽院堀,35.6569234,139.7750325,
東京都,中央区,東京2区,18-1,勝どき5丁目2番19号先,勝どき5丁目親水公園,35.6576304,139.7730355,
東京都,中央区,東京2区,18-2,勝どき5丁目6番,勝どき5丁目緑地,35.6581342,139.7711584,
東京都,中央区,東京2区,18-3,勝どき5丁目12番4号,東京港管理事務所月島分室堀,35.6554852,139.7707124,
東京都,中央区,東京2区,18-4,勝どき6丁目6番1号,都営勝どき6丁目アパート,35.6545841,139.7732951,
東京都,中央区,東京2区,18-5,豊海町3番19号,豊海運動公園東側,35.6536454,139.7716399,
東京都,中央区,東京2区,18-6,豊海町2丁目1番,豊海町再開発仮囲い,35.6515808,139.7690417,緯度経度は怪しい
東京都,中央区,東京2区,19-1,晴海1丁目5番3号,晴海中学校正門横,35.6594956,139.7848586,
東京都,中央区,東京2区,19-2,晴海1丁目8番7号,アーバンプラザ正面右側植込,35.6568565,139.7833242,緯度経度は怪しい
東京都,中央区,東京2区,19-3,晴海2丁目1番,春海橋公園北西側晴海一丁目交差点前,35.6572474,139.7853379,
東京都,中央区,東京2区,19-4,晴海2丁目4番27号,晴海臨海公園,35.6543361,139.7832629,
東京都,中央区,東京2区,19-5,晴海2丁目1番,BRT金網（ティアロレジデンス前）,35.6572474,139.7853379,
東京都,中央区,東京2区,19-6,晴海2丁目1番,BRT金網（クロノレジデンス前）,35.6572474,139.7853379,
東京都,中央区,東京2区,19-7,晴海1丁目3番29号,晴海橋西交差点鉄柵（月島運動場側）,35.6591494,139.7863356,
東京都,中央区,東京2区,20-1,晴海3丁目1番6号,れいめい橋公園金網,35.6564275,139.7800651,
東京都,中央区,東京2区,20-2,晴海4丁目8番1号,晴海西こども園鉄柵,35.651338,139.7798737,
東京都,中央区,東京2区,20-3,晴海3丁目11番10号,区立晴海住宅南西側,35.6542742,139.778732,
東京都,中央区,東京2区,20-4,晴海3丁目3番3号,江間忠駐車場金網,35.654995,139.7806156,
東京都,中央区,東京2区,21-1,晴海5丁目5番6号,朝潮運河親水公園（コミュサポート前）,35.6492916,139.7721316,緯度経度は怪しい
東京都,中央区,東京2区,21-2,晴海5丁目2番2号,中央清掃工場入口金網（ENEOS側）,35.6502575,139.7717873,緯度経度は怪しい
東京都,中央区,東京2区,21-3,晴海5丁目2番2号,中央清掃工場入口金網（はるみらい側）,35.6502575,139.7717873,緯度経度は怪しい
東京都,中央区,東京2区,21-4,晴海5丁目,黎明大橋下フェンス,35.6490356,139.7741538,
東京都,中央区,東京2区,20-3,晴海3丁目11番10号,区立晴海住宅南西側,,,削除
東京都,中央区,東京2区,20-4,晴海3丁目3番3号,江間忠駐車場金網,,,削除
東京都,中央区,東京2区,21-1,晴海5丁目5番6号,朝潮運河親水公園（コミュサポート前）,,,削除
東京都,中央区,東京2区,21-2,晴海5丁目2番2号,中央清掃工場入口金網（ENEOS側）,,,削除
東京都,中央区,東京2区,21-3,晴海5丁目2番2号,中央清掃工場入口金網（はるみらい側）,,,削除
東京都,中央区,東京2区,21-4,晴海5丁目,黎明大橋下フェンス,,,削除
