prefecture,city,district,number,address,name,lat,long,note
東京都,台東区,東京2区,1-1,台東1丁目25番5号,台東複合施設西側植込,35.701881882839,139.77762579918,
東京都,台東区,東京2区,1-2,台東1丁目25番5号,台東複合施設南側植込,35.701437543827,139.77799057961,
東京都,台東区,東京2区,1-3,秋葉原4番1号,区立秋葉原練塀公園南側サク,35.701672782436,139.77422475815,
東京都,台東区,東京2区,1-4,台東1丁目11番10号,区立台東保育園南側植込,35.701359130802,139.77634906769,
東京都,台東区,東京2区,1-5,秋葉原4番1号,区立秋葉原練塀公園北側サク,35.702456906122,139.77421402931,
東京都,台東区,東京2区,2-1,台東4丁目21番15号,区立平成小学校西側ヘイ,35.706124760062,139.77987885475,
東京都,台東区,東京2区,2-2,台東4丁目21番15号,区立平成小学校北側金網,35.706508088976,139.78061914444,
東京都,台東区,東京2区,2-3,台東4丁目21番3号,区立竹町公園南側植込,35.705523626917,139.78029727936,
東京都,台東区,東京2区,2-4,上野5丁目21番5号,旧御徒町保育園跡地西側フェンス,35.706124760062,139.77484703064,
東京都,台東区,東京2区,2-5,台東4丁目13番3号,区立御徒町公園東側植込,35.706264152608,139.77785110474,
東京都,台東区,東京2区,2-6,台東4丁目13番3号,区立御徒町公園南側植込,35.706142184144,139.77719664574,
東京都,台東区,東京2区,2-7,台東4丁目13番16号,区立御徒町台東中学校北側植込,35.70700467142,139.77758288383,
東京都,台東区,東京2区,2-8,台東4丁目21番3号,区立竹町公園東側植込,35.705549763235,139.7807264328,
東京都,台東区,東京2区,2-9,台東4丁目13番16号,区立御徒町台東中学校西側植込,35.706769448543,139.77701425552,
東京都,台東区,東京2区,2-10,台東2丁目24番11号,区立竹町児童遊園南側ヘイ,35.70320617266,139.7786450386,
東京都,台東区,東京2区,3-1,東上野3丁目24番6号,東上野区民館西側植込,35.711255987481,139.77976083755,
東京都,台東区,東京2区,3-2,東上野2丁目23番16号,永寿総合病院西側植込,35.70963563556,139.77931022644,
東京都,台東区,東京2区,3-3,東上野3丁目32番15号,成成院北側ヘイ,35.710759431522,139.78240013123,
東京都,台東区,東京2区,3-4,東上野2丁目23番3号,区立西町公園南側植込,35.70910422265,139.77961063385,
東京都,台東区,東京2区,3-5,東上野3丁目19番6号,東京地下鉄株式会社東側植込,35.711587023068,139.77825880051,
東京都,台東区,東京2区,3-6,東上野2丁目25番12号,区立東上野保育園南側サク,35.709365573704,139.78124141693,
東京都,台東区,東京2区,4-1,東上野4丁目22番8号,台東保健所東側植込,35.714374636631,139.78162765503,
東京都,台東区,東京2区,4-2,東上野4丁目5番6号,台東区役所南側植込（西寄り）,35.712423317375,139.7796857357,
東京都,台東区,東京2区,4-3,東上野5丁目5番21号,(宗)龍谷寺南側ヘイ,35.712344915156,139.78281855583,
東京都,台東区,東京2区,4-4,東上野4丁目24番12号,学校法人上野学園南側サク,35.714906014402,139.78181004524,
東京都,台東区,東京2区,4-5,東上野4丁目5番1号,区立広徳公園西側（台東区役所東側）,35.712458162781,139.78068351746,
東京都,台東区,東京2区,4-6,東上野5丁目14番4号,土木事務所西側サク,35.7137534,139.7815177,
東京都,台東区,東京2区,4-7,上野7丁目1番1号,JR東日本旅客鉄道株式会社上野駅中央通り横ロータリーフェンス,35.71163058028,139.77581262589,
東京都,台東区,東京2区,4-8,東上野4丁目1番2号,旧ハローワーク上野東側フェンス,35.7120366,139.780482,
東京都,台東区,東京2区,5-1,上野1丁目16番20号,区立黒門小学校東側ヘイ,35.706830432318,139.7715318203,
東京都,台東区,東京2区,5-2,上野1丁目16番20号,区立黒門小学校北側サク,35.707135350496,139.77107048035,
東京都,台東区,東京2区,5-3,上野1丁目16番20号,区立黒門小学校西側サク,35.706882704089,139.77051258087,
東京都,台東区,東京2区,6-1,池之端2丁目9番8号,区立池之端児童遊園都電サク,35.715332856274,139.76764798164,
東京都,台東区,東京2区,6-2,上野公園2番,区立したまちミュージアム入口脇植込,35.709896984872,139.77248668671,
東京都,台東区,東京2区,6-3,上野公園2番,池之端交番隣植込（右隣）,35.712423317375,139.76866722107,
東京都,台東区,東京2区,6-4,上野公園2番,不忍通り水上音楽堂脇植込,35.70940913213,139.76991176605,
東京都,台東区,東京2区,6-5,上野公園9番,上野動物園清水坂ヘイ,35.717231839341,139.77015852928,
東京都,台東区,東京2区,6-6,池之端2丁目5番47号,七倉稲荷神社東側ヘイ,35.7151884,139.7663161,
東京都,台東区,東京2区,6-7,上野公園10番14号,都立上野高等学校西側フェンス,35.718494899348,139.76953625679,
東京都,台東区,東京2区,7-1,入谷2丁目23番8号,区立大正小学校東側植込,35.720794488227,139.78851556778,
東京都,台東区,東京2区,7-2,入谷2丁目23番8号,区立大正小学校南側植込,35.720628989729,139.78809714317,
東京都,台東区,東京2区,7-3,入谷2丁目23番8号,区立大正小学校西側植込,35.720811909102,139.78777527809,
東京都,台東区,東京2区,7-4,松が谷4丁目15番12号,区立松が谷公園南側植込,35.718285842523,139.78668093681,
東京都,台東区,東京2区,7-5,松が谷3丁目23番7号,区立入谷南公園北側植込,35.7171185985,139.78678822517,
東京都,台東区,東京2区,7-6,松が谷3丁目23番7号,区立入谷南公園南側植込,35.716656922638,139.78678822517,
東京都,台東区,東京2区,7-7,松が谷3丁目23番7号,区立入谷南公園西側植込,35.716770164135,139.78640198708,
東京都,台東区,東京2区,7-8,松が谷4丁目5番1号,区立松が谷梅園公園東側植込,35.717066333443,139.78781819344,
東京都,台東区,東京2区,7-9,入谷1丁目28番7号,正覚寺南側ヘイ,35.7219581,139.7865354,
東京都,台東区,東京2区,8-1,下谷1丁目2番10号,都営下谷一丁目アパート西側サク,35.717980967002,139.7817671299,
東京都,台東区,東京2区,8-2,下谷2丁目5番14号,東京電力パワーグリッド根岸変電所サク,35.7212919,139.7828423,
東京都,台東区,東京2区,8-3,北上野2丁目15番1号,区立駒形中学校舎南側ヘイ,35.717179574358,139.78407382965,
