prefecture,city,district,number,address,name,lat,long,note
東京都,大田区,東京26区,1-1, 東京都大田区田園調布二丁目31番16号,田園調布小学校 正門右側フェンス,35.5956302,139.6678817,
東京都,大田区,東京26区,1-2, 東京都大田区田園調布二丁目31番16号,田園調布小学校 西側フェンス,35.5955081,139.667651,
東京都,大田区,東京26区,1-3, 東京都大田区田園調布一丁目11番２号,区道 植込（ハウス101前）,35.5862866,139.6701806,
東京都,大田区,東京26区,1-4, 東京都大田区田園調布一丁目62番,多摩川台公園 入口左側石塀,35.5907422,139.6663432,
東京都,大田区,東京26区,1-5, 東京都大田区田園調布一丁目53番10号,田園調布せせらぎ公園 集会室入口右側フェンス,35.5887713,139.6692438,
東京都,大田区,東京26区,1-6, 東京都大田区田園調布二丁目60番１号,田園調布中学校 南東側フェンス,35.5980454,139.6705244,
東京都,大田区,東京26区,1-7, 東京都大田区田園調布三丁目31番１号,宝来公園 北東側入口右側植込,35.5951145,139.6643109,
東京都,大田区,東京26区,1-8, 東京都大田区田園調布三丁目31番１号,宝来公園 南西側入口左側植込,35.5940327,139.6639998,
東京都,大田区,東京26区,10-1, 東京都大田区久が原一丁目11番１号,松仙小学校 正門右側鉄柵,35.5856324,139.690328,
東京都,大田区,東京26区,10-2, 東京都大田区東嶺町12番17号,松仙児童公園 東側植込,35.5849806,139.6877422,
東京都,大田区,東京26区,10-3, 東京都大田区久が原一丁目11番１号,松仙小学校 東側フェンス,35.585711,139.6911702,
東京都,大田区,東京26区,10-4, 久が原一丁目11番１号,松仙小学校　北側フェンス,35.5862502,139.691053,
東京都,大田区,東京26区,10-5, 東京都大田区久が原一丁目１番９号,久が原ハーモニー保育園 南西側植込,35.5872238,139.6920977,
東京都,大田区,東京26区,10-6, 東京都大田区南雪谷五丁目18番３号,区立雪谷文化センター南東側植込,35.5880456,139.6908111,
東京都,大田区,東京26区,10-7, 東京都大田区久が原三丁目27番18号,久が原公園 西側植込,35.5818351,139.6906721,
東京都,大田区,東京26区,10-8, 東京都大田区南雪谷五丁目13番１号,東調布公園管理事務所 南西側植込,35.5880329,139.6888922,
東京都,大田区,東京26区,10-9, 東京都大田区久が原一丁目11番１号,松仙小学校 南側フェンス,35.585242,139.6909234,
東京都,大田区,東京26区,11-1, 東京都大田区仲池上二丁目13番１号,大森第十中学校 南側植込,35.5840243,139.7000779,
