prefecture,city,number,address,name,lat,long
福岡県,みやま市,1-1,,瀬戸島　入江内科手前　ガードレール,33.17507,130.48262
福岡県,みやま市,1-2,,中土居　納骨堂南側付近　ガードレール,33.17062,130.48033
福岡県,みやま市,1-3,,本郷町　葉玉酒店　ガードレール,33.17389,130.48245
福岡県,みやま市,1-4,,中土居　八幡神社前　フェンス,33.1704,130.48252
福岡県,みやま市,1-5,,本郷町　本郷小学校入口　ガードレール,33.16868,130.48502
福岡県,みやま市,1-6,,作出　お宮前　ガードレール,33.16372,130.48343
福岡県,みやま市,2-1,,北原　バイパス交差点東側付近　ガードパイプ,33.16541,130.46842
福岡県,みやま市,2-2,,旧上庄小学校東側水路　ガードフェンス,33.15951,130.46692
福岡県,みやま市,2-3,,本町　八坂神社南側　石塀,33.15803,130.46786
福岡県,みやま市,2-4,,西新町　上庄606-10付近　ガードフェンス,33.15738,130.46287
福岡県,みやま市,2-5,,上庄雨水ポンプ場フェンス,33.15639,130.46455
福岡県,みやま市,2-6,,山門高校前　秀公園北側フェンス,33.16023,130.46742
福岡県,みやま市,2-7,,モロフジ株式会社前　フェンス,33.15929,130.46253
福岡県,みやま市,3-1,,文廣　引接寺東側付近　ガードレール,33.16007,130.47396
福岡県,みやま市,3-2,,中町　八幡神社石垣,33.15788,130.47334
福岡県,みやま市,3-3,,西池田公園東側フェンス,33.15586,130.47628
福岡県,みやま市,3-4,,栄町　瀬高玉泉院前　ガードフェンス,33.15799,130.47779
福岡県,みやま市,3-5,,恵比須町　瀬高郵便局駐車場　歩道柵,33.15663,130.47861
福岡県,みやま市,3-6,,吉岡　JA瀬高グリーンセンター　プリント柵,33.15993,130.48278
福岡県,みやま市,3-7,,さくら団地西側ガス置場　壁,33.1605,130.48575
福岡県,みやま市,4-1,,道の駅みやま　フェンス（防災倉庫前）,33.14834,130.48452
福岡県,みやま市,4-2,,大江小学校前　フェンス,33.14453,130.48362
福岡県,みやま市,4-3,,南大木　吉原橋北側ガードレール,33.13595,130.48676
福岡県,みやま市,4-4,,松田　松田公民館南側　フェンス,33.14655,130.4907
福岡県,みやま市,4-5,,北大木　お宮東側　石塀,33.1388,130.48528
福岡県,みやま市,4-6,,真木　お宮前　石塀,33.13943,130.47659
福岡県,みやま市,4-7,,堀池園　家下畑公園　フェンス,33.15553,130.49027
福岡県,みやま市,4-8,,合ノ瀬団地　雇用促進住宅入口　ブロック塀,33.15055,130.48916
福岡県,みやま市,4-9,,上小川交差点南西側市道　ガードパイプ,33.15439,130.48469
福岡県,みやま市,5-1,,高柳　牟田口商店南側　ガードレール,33.14901,130.46382
福岡県,みやま市,5-2,,東津留　江崎商店北側　ガードパイプ,33.13743,130.4547
福岡県,みやま市,5-3,,瀬高農村環境改善センター前　ガードレール,33.13857,130.46571
福岡県,みやま市,5-4,,井手ノ上　ＪＲ南瀬高駅前　フェンス,33.13387,130.47106
福岡県,みやま市,5-5,,浜田　古庄酒店北側　ガードレール,33.12828,130.4604
福岡県,みやま市,5-6,,堀切研修センター広場東側　フェンス,33.12139,130.45351
福岡県,みやま市,5-7,,開　天満神社東側　フェンス,33.11755,130.46249
福岡県,みやま市,5-8,,泰仙寺　高尾組作業所北側　ガードレール,33.12959,130.44958
福岡県,みやま市,6-1,,長島西　平町制水門東側　ガードレール,33.12116,130.46928
福岡県,みやま市,6-2,,長島東　安手橋北側　ガードレール,33.12032,130.47241
福岡県,みやま市,6-3,,栗の内　ヤスカネジャパン北側　ガードレール,33.12679,130.46707
福岡県,みやま市,6-4,,下小川公民館　フェンス,33.13274,130.47654
福岡県,みやま市,6-5,,下小川市営住宅下小川団地浄化槽前　フェンス,33.1367,130.47823
福岡県,みやま市,7-1,,みやま市役所南側　フェンス,33.15179,130.47483
福岡県,みやま市,7-2,,仲絶橋付近　ガードレール,33.14258,130.47055
福岡県,みやま市,7-3,,総合市民センター北側　フェンス,33.15432,130.47455
福岡県,みやま市,7-4,,瀬高中学校入口　フェンス,33.15427,130.47713
福岡県,みやま市,7-5,,奈良田合同事務所付近　ガードパイプ,33.1533,130.48163
福岡県,みやま市,7-6,,ＪＲ瀬高駅北側市営駐車場　ガードパイプ,33.15811,130.48608
福岡県,みやま市,7-7,,瀬高駅前公園　北西側植え込み,33.15737,130.48484
福岡県,みやま市,8-1,,山中　田中酒店東側　ガードレール,33.18369,130.53903
福岡県,みやま市,8-2,,禅院入口　小田1374付近　ガードレール,33.1802,130.53072
福岡県,みやま市,8-3,,唐尾　坂田商店クリーニング前　ガードパイプ,33.17845,130.52129
福岡県,みやま市,8-4,,水上小学校　フェンス,33.17612,130.51489
福岡県,みやま市,8-5,,小田　小田1642-7付近　ガードレール,33.1754,130.51976
福岡県,みやま市,8-6,,小田東橋付近　ガードレール,33.17226,130.51711
福岡県,みやま市,8-7,,東山中学校　フェンス,33.17062,130.50959
福岡県,みやま市,8-8,,上長田　平田木工所前　路肩,33.18011,130.50888
福岡県,みやま市,8-9,,下長田　伝教寺北側　ガードレール,33.1725,130.5025
福岡県,みやま市,8-10,,上坂田　東山中央保育園西側　フェンス,33.16604,130.49824
福岡県,みやま市,9-1,,大塚　大塚公民館北側　壁,33.16379,130.50429
福岡県,みやま市,9-2,,女山　八楽会北側バイパス　ガードパイプ,33.16414,130.5102
福岡県,みやま市,9-3,,本吉　本吉54付近　ガードレール,33.15285,130.50965
福岡県,みやま市,9-4,,本吉公民館付近　ガードレール,33.14958,130.51138
福岡県,みやま市,9-5,,清水小学校　プリント柵,33.15292,130.50675
福岡県,みやま市,9-6,,朝日　山門2010-2付近　ブロック塀,33.15392,130.50293
福岡県,みやま市,9-7,,堤　堤公民館横　フェンス,33.15156,130.49702
福岡県,みやま市,9-8,,藤尾　山門1451付近　ガードレール,33.15421,130.49286
福岡県,みやま市,10-1,,真弓公民館前　ガードレール,33.09009,130.55334
福岡県,みやま市,10-2,,真弓橋　ガードレール,33.08867,130.54417
福岡県,みやま市,10-3,,北関バス停横　ガードレール,33.09686,130.53738
福岡県,みやま市,10-4,,北関川久保入口　ガードパイプ,33.10381,130.53305
福岡県,みやま市,10-5,,旧山川南部小学校前　ガードパイプ,33.10807,130.53025
福岡県,みやま市,10-6,,要川公園入口横　ガードパイプ,33.1112,130.52838
福岡県,みやま市,10-7,,佐野公民館横　ガードレール,33.11456,130.53253
福岡県,みやま市,10-8,,桜舞館小学校前　ガードパイプ,33.12005,130.52013
福岡県,みやま市,11-1,,山川中学校東側　フェンス,33.12326,130.51714
福岡県,みやま市,11-2,,げんきかん東側　ガードレール,33.12396,130.51878
福岡県,みやま市,11-3,,西潟公民館前　フェンス,33.1289,130.52188
福岡県,みやま市,11-4,,山川学校給食センター前　ガードパイプ,33.13281,130.5135
福岡県,みやま市,11-5,,JA山川支所前平家の里直売所横　ガードパイプ,33.12594,130.51603
福岡県,みやま市,11-6,,赤坂公園前　フェンス,33.13372,130.50942
福岡県,みやま市,11-7,,中尾バス停北　ガードパイプ,33.13485,130.50263
福岡県,みやま市,11-8,,定住促進住宅前　フェンス,33.13125,130.51505
福岡県,みやま市,11-9,,九折高速道路ボックス手前集荷場前　ガードレール,33.14121,130.51122
福岡県,みやま市,11-10,,西清水大根川バス停横　ガードレール,33.13884,130.49926
福岡県,みやま市,12-1,,江浦東　広場前　ガードフェンス（高田町山川線沿い）,33.1145,130.45378
福岡県,みやま市,12-2,,江浦町175-3付近　ガードレール,33.11419,130.44944
福岡県,みやま市,12-3,,光萬寺東側　ガードパイプ,33.11352,130.44787
福岡県,みやま市,12-4,,江浦小学校校門横　フェンス,33.11072,130.44664
福岡県,みやま市,12-5,,江浦駅付近　ガードレール,33.10976,130.44577
福岡県,みやま市,12-6,,徳島第一公民館　フェンス,33.12012,130.44204
福岡県,みやま市,12-7,,徳永水門付近　ガードパイプ,33.11469,130.43712
福岡県,みやま市,12-8,,高田漁業協同組合付近　ガードパイプ,33.10531,130.43947
福岡県,みやま市,13-1,,濃施　向田公園　フェンス（旧Ａコープ南側）,33.0981,130.45551
福岡県,みやま市,13-2,,濃施北公園コンクリート柵（道路南側）,33.10366,130.45681
福岡県,みやま市,13-3,,まいピア高田　フェンス,33.0996,130.45526
福岡県,みやま市,13-4,,高田Ｂ＆Ｇ海洋センター付近　ガードレール,33.10274,130.46131
福岡県,みやま市,13-5,,第３萠友園前　ガードパイプ,33.09652,130.46196
福岡県,みやま市,13-6,,渡瀬団地北側入口付近　ガードレール,33.09282,130.46085
福岡県,みやま市,13-7,,高田小学校南口付近　ガードレール,33.09453,130.4652
福岡県,みやま市,13-8,,下楠田　大津産業西側付近　路肩,33.09219,130.46937
福岡県,みやま市,13-9,,上楠田　中川橋付近　欄干,33.092,130.47544
福岡県,みやま市,14-1,,田尻農業研修所　フェンス,33.11601,130.48515
福岡県,みやま市,14-2,,岩田小学校東口　石垣,33.11195,130.47497
福岡県,みやま市,14-3,,唐川原橋付近　ガードパイプ,33.10463,130.47529
福岡県,みやま市,14-4,,古賀橋北側　ガードレール,33.1182,130.46881
福岡県,みやま市,14-5,,岩津郵便局付近　ガードパイプ,33.1119,130.47048
福岡県,みやま市,14-6,,岩津ニュータウン公園　フェンス,33.11298,130.46696
福岡県,みやま市,14-7,,今福公民館北側　フェンス,33.10893,130.46372
福岡県,みやま市,14-8,,高田総合保健福祉センターあたご苑　フェンス,33.10806,130.4665
福岡県,みやま市,15-1,,四十丁公民館　フェンス,33.09641,130.44034
福岡県,みやま市,15-2,,開小学校校門横　フェンス,33.09291,130.44403
福岡県,みやま市,15-3,,旧JA南筑後開支所倉庫付近　ガードパイプ,33.09156,130.44497
福岡県,みやま市,15-4,,北永治公民館　フェンス,33.09417,130.43364
福岡県,みやま市,15-5,,昭和開信号機付近　欄干,33.08059,130.4261
福岡県,みやま市,15-6,,三十丁　吉武商店付近　フェンス,33.07627,130.43726
福岡県,みやま市,15-7,,南永治信号機南側付近　ガードパイプ,33.08187,130.43307
福岡県,みやま市,15-8,,農村婦人の家　フェンス,33.09744,130.44996
福岡県,みやま市,15-9,,北五十丁構造改善センター　フェンス,33.09371,130.44098
福岡県,みやま市,16-1,,柿原酒店西側　ガードレール,33.10463,130.52863
福岡県,みやま市,16-2,,谷川　亀谷424付近　ガードレール,33.10713,130.52512
福岡県,みやま市,16-3,,上飯江橋付近　ガードパイプ,33.11222,130.52245
福岡県,みやま市,16-4,,舞鶴　城道橋付近　ガードパイプ,33.11784,130.51811
福岡県,みやま市,16-5,,舞鶴ふれあい公園南側　ガードレール,33.1193,130.51523
福岡県,みやま市,16-6,,飯江橋付近　ガードパイプ,33.11902,130.50626
福岡県,みやま市,16-7,,田浦公民館　敷地内,33.1106,130.50441
福岡県,みやま市,17-1,,海津橋付近　ガードパイプ,33.12457,130.48066
福岡県,みやま市,17-2,,海津水天宮 敷地内,33.12706,130.47921
福岡県,みやま市,17-3,,竹井愛児園付近　ガードレール,33.12469,130.49337
福岡県,みやま市,17-4,,竹飯八幡神社南側　東の石垣,33.12186,130.49234
福岡県,みやま市,17-5,,東竹飯納骨堂柵,33.12427,130.49883
福岡県,みやま市,17-6,,竹飯橋南側　ガードレール,33.11956,130.49313
福岡県,みやま市,17-7,,多目的研修所入口　ガードレール,33.1202,130.5001
